product,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
15,0.11104868962961123,0.12697489329048392,0.0904262036238903,0.07569917101086011,0.08617066260507718,0.07552008658590441,0.09556606670408405,0.09140091201758914,0.07100119245249295,0.06007881230229909,0.06440065998906046,0.06594721617064575,0.05880379773034771,0.059059529913907616,0.06514109034521944,0.065364706558901,0.057442161848055874,0.06108552104896549,0.06032235213807922
16,0.12979851429154543,0.11653799165617024,0.11327733031482538,0.12010992210857192,0.1015768614221969,0.12558034089874587,0.10950512240681537,0.09791172982519458,0.10186900718311964,0.10132187961979823,0.0959415676963168,0.11235564937442437,0.10614544223070799,0.08985670414644947,0.0847929644350557,0.0801903984315641,0.09162400206245819,0.08677090302129342,0.07728742387301464
17,0.051001585585662625,0.04630210499593976,0.038901642089647366,0.03774369692893143,0.034563822539554666,0.03457360695511563,0.047071782172521406,0.04489567528624976,0.05209239257311354,0.05794609138956694,0.04858186400872206,0.05293412173311986,0.04729657137120003,0.047902649190497706,0.04975359209912119,0.056786567243977064,0.05592753753844416,0.053842824697133744,0.05020030767027378
18,0.026390680293986616,0.0399392862944152,0.032094359816276764,0.019767033495600817,0.019207522707185704,0.03852079355548882,0.028107386883010763,0.02967241987075286,0.04131649517511517,0.038292895234179856,0.037493166864161404,0.032281140892749006,0.040681236114537445,0.03320707802783432,0.04299649756332906,0.03388047742079964,0.019538347839692764,0.0315592893941836,0.03399824221461099
19,0.3887702046216962,0.4127074326069535,0.3621110904456937,0.32193079934199376,0.2923917792891339,0.29720766314113867,0.27422099059906024,0.2658153526978947,0.24760457603526775,0.21185508438401807,0.17937393491952844,0.1979579209864903,0.17576788063899523,0.16045111704413398,0.16190116352243308,0.15063822648637015,0.1509211841019777,0.12731244879686499,0.13312299801873206
20,0.24408581660496875,0.12229573697150645,0.2200294192957351,0.20931221719833498,0.11612974292613787,0.12878017418423432,0.11948634745205745,0.11320423676675173,0.10284911040425705,0.09353811106306036,0.08454877506630885,0.10683103558527628,0.1062740659467446,0.09718152162211731,0.11132502938110057,0.10732542497151566,0.10225849958570798,0.08680002911063174,0.09810371118145247
21,0.25489136775942134,0.24751851656515653,0.22703887705714973,0.20896265769448832,0.2087215328458351,0.2174974306224313,0.19711061783335673,0.21664116726950336,0.19852078593817787,0.14451450136644461,0.13578365976742016,0.16550855327174216,0.1557986629716176,0.1523346216657681,0.14673501881649115,0.13806788534133693,0.12895818993397326,0.11343948755703637,0.061278291047854073
22,0.085568416140204,0.07987036512638983,0.06851396289388625,0.06497452577039457,0.06366323862239516,0.06248352192371934,0.04688553115977094,0.051556576538525634,0.04525867724053491,0.04733584528856924,0.04717664411313825,0.05325399109274851,0.04662588662749319,0.03647167169839954,0.03650117231304024,0.04085049996540222,0.041274229503030474,0.038330996753277585,0.037210460877189
23,0.1675663233036594,0.1440931617335259,0.11089366069514403,0.09309399505195995,0.1204325260469357,0.1175883341109182,0.1413908115640029,0.1320522089555728,0.12263629935396861,0.10605684666158373,0.09359685516499573,0.11340641502283318,0.10830492822202398,0.09476998074726514,0.07631923393733415,0.07396336967847274,0.06952481893802948,0.07076638113121259,0.0670585833034501
24,0.04310601398359484,0.0480272852247609,0.04404459580239499,0.04394216139421911,0.05822179552589995,0.07225812517737161,0.0698392211239547,0.05976893816796826,0.0856058632219654,0.055831458290589435,0.052707641440324283,0.06551329665950845,0.09410227973863333,0.074028017205369,0.079536388590391,0.07394891611204402,0.05952399980734961,0.048531336274441665,0.04160361660348056
25,0.095249636348461,0.16297474434042486,0.16585646375990448,0.15833340825199138,0.1452497046460736,0.1262944827330457,0.12042140194070575,0.11714372230779191,0.11325516100935959,0.07938572583735701,0.10114357479894953,0.11659889184311685,0.09824471827100643,0.09291243963447898,0.1008744475510227,0.0925634355960172,0.09126677059217947,0.10145678864887518,0.1130634244815643
26,0.10620946967889255,0.08651145458335975,0.06547980574392609,0.07860173739972183,0.09108728863308363,0.07294692548600558,0.06033583814398552,0.04685245805315354,0.040383781426808485,0.03339683890787263,0.033965996090714906,0.02579912979146922,0.02161080274109429,0.022768052716143624,0.024903312263525275,0.02640380788007921,0.030126106740245906,0.027443109915129275,0.021785120627830817
27,0.004574028209021888,0.0030439832297403844,0.0028619706649435496,0.0029716511118543956,0.002492211466958799,0.0027599365071042563,0.002154244344702307,0.0019452114271053167,0.0019599355953256983,0.0011313182501590175,0.001771461124796295,0.0015938790488485377,0.0012812331510256595,0.0012723378152796761,0.0013133716329026765,0.0014843990463162102,0.0022503570344668943,0.0025474008123217966,0.00205754715239639
28,0.06667883131295489,0.05998667647987754,0.0662230961031863,0.05862129806063101,0.057727804830054984,0.058162822574705696,0.04652744077360202,0.04631603563678776,0.05118964070602964,0.03778410104184537,0.06601328655659033,0.05759425120208029,0.04606679782099468,0.048622501551425557,0.05265076260382855,0.05152157350312601,0.046671339668518906,0.05675812095341683,0.05076359088622748
29,0.10320024457119259,0.08557611772283669,0.08483806367600547,0.07636162399985674,0.07403301560158197,0.07531730951485634,0.06971052560255965,0.06820186225870738,0.06804432742959836,0.06220918756394189,0.06108369146954533,0.056675209868067136,0.04830498216438136,0.04780619544108339,0.05410648209859055,0.04997284294164495,0.054900990648210655,0.054245098290024954,0.05425856456734368
30,0.10187050676927642,0.0943884493857207,0.07412142926523074,0.05984706817883484,0.059488383634594716,0.0579755999891921,0.052809120533626956,0.04749173334782629,0.045562266106679204,0.038142624119548905,0.03075744843882537,0.03171605822065025,0.03050383085292378,0.02925836377358451,0.03211901021020959,0.03006020641077831,0.027184786254497537,0.02297027219972276,0.02551787649517373
31,0.16033786905796935,0.15717238717200713,0.1622274784236345,0.16343369902446195,0.14480908379280286,0.14219522621362202,0.12587101591474678,0.1309426591204954,0.11860501041924032,0.06449505209900011,0.10196934377772808,0.09114733771247524,0.075871118088622,0.0801605692535899,0.09678024534712021,0.08394201452565235,0.07718762885453871,0.08601182663984913,0.08919010688501608
32,0.2979491335136155,0.2742342035844993,0.2799638090578059,0.27069546091635593,0.27584234339244157,0.27356123586941566,0.2759283010545833,0.2660140425145217,0.2584570382675017,0.2421303534241027,0.24271948343150088,0.2501503813573622,0.22532293436889972,0.21247672286704367,0.2221517768186369,0.21042463019602262,0.20636338940282595,0.20015482628609393,0.19494939764925306
33,0.24930103436963652,0.24911782116878,0.2209029560970066,0.19698024778665574,0.1807814332718067,0.18299066589564567,0.17290264300238442,0.1734444196563721,0.16972756611121778,0.13377764890911756,0.12682478873965375,0.13330463503276835,0.13089398587715956,0.1212144026559452,0.12938281207210678,0.12134944099075516,0.10911121585340519,0.100595096276203,0.09204745823695955
34,0.2906023861632295,0.2718467713963508,0.3156079206414528,0.27004634028027585,0.275019590348744,0.2993883172844887,0.30730166836690787,0.30397190151340403,0.2884846038817541,0.23855466473870066,0.22421007207947385,0.24953680203860806,0.21924374279674297,0.20037109964022193,0.19760249412244316,0.20225353380028585,0.2068741917442011,0.20603579702769545,0.2162119517686924
35,0.832178859440465,0.7908695368799591,0.7433595883742299,0.8296145559368596,0.8542314909286242,0.8588877935542845,0.8207414960123863,0.8242460683751209,0.7896102617999045,0.7516923515072801,0.7089026218240083,0.8081935824167027,0.7553264887455985,0.670905355202171,0.6953618917385777,0.6365656469465528,0.6241788424524645,0.6279782310084988,0.6288076980494818
36,5.457634028474301,5.246895016961765,4.3879631910034,4.949366200727326,5.117102587786252,5.31325494835413,5.174243873661125,4.644927605769111,4.900478731318936,3.9725250736150453,3.0346562907194845,3.6068023274304237,3.4723429864765096,2.735747176030904,3.2847731115181293,3.5095050876384333,3.2631605790288503,3.451246453560226,3.507422042301073
37,1.2131066751660367,1.1174827861782217,1.111256005435435,1.1575399201226173,1.2167061489832796,1.2825792234234963,1.3521370616590735,1.4007691366108261,1.6187403261547098,1.614552172725875,1.3954467836151638,1.9648911076408215,2.0534981240418078,2.192859719621819,2.366539215468605,2.4556364547848157,2.459026098993265,2.402600449827917,2.48109267605169
38,0.19592320791484738,0.19358857902552185,0.18652991540640348,0.1726909618406321,0.16783967951308795,0.1608317992821906,0.15186930787378752,0.1514264575311843,0.14775865113987563,0.11500479389447316,0.11210917240136568,0.11941005512346349,0.10031643125442535,0.09222772625985992,0.10446936574712232,0.08693034645910248,0.10346244123768872,0.07782660054651054,0.09485114705090918
39,0.06514475564707879,0.05792616843609737,0.056295614048170614,0.051453024738269244,0.04904464712508416,0.04729177698213625,0.042777651076465806,0.039423371434399765,0.03773689860060644,0.034794264449175154,0.03496342720655893,0.03537331096680293,0.032716139991068455,0.031431688788047044,0.03260360943353009,0.02975437406102753,0.02967220821891234,0.029539084224809078,0.02700137050487241
40,0.14565437800528325,0.14543683314762326,0.13568319822446837,0.13475413478351997,0.12337792581049611,0.12058577226203822,0.11224675775031709,0.09737973158322981,0.09610849936059576,0.08627177096078924,0.10030680217239099,0.08471530054344273,0.06850935379610494,0.07282125132945601,0.08268705688367617,0.08787354068009903,0.08775406412256995,0.08726698597006954,0.078997972968085
41,0.27101978647812697,0.13797994445593048,0.18168469116926617,0.20661524911196855,0.2225536862186223,0.25788370240149006,0.26771110866374204,0.26296306787602197,0.2619983712560813,0.2714145781862263,0.3413248901091524,0.2969682214055581,0.26622894399000196,0.26148334478700397,0.2642808341351454,0.24291991087194795,0.2509621188758023,0.30905074370799807,0.32543194970822903
42,0.49298994821599534,0.485805659941518,0.447804115018792,0.51621278755985,0.5520158137965372,0.5515606637105903,0.5462629555863424,0.5358485665967231,0.54959616938724,0.4992487302624227,0.49130837030204655,0.4661561366119946,0.45512426376186327,0.4177759611621165,0.4395794911858926,0.4018227461048755,0.3547751905686247,0.3307301185112782,0.3163620784236097
43,1.392274199340206,1.2898806984186995,1.2045717090974342,1.1880976445477052,1.2231250268778076,1.3573579086852572,1.3949366884806453,1.320050986722199,1.7375526740894296,1.5013286066548697,1.725694905067845,1.4760370797667701,1.2868122061972462,1.0569005149714283,0.9523845774252315,1.311777187522152,1.2342686127531697,1.7703946283747252,1.5638974407794948
44,0.04612734505114098,0.043852963333482854,0.0398144657223746,0.04114866470934664,0.03015506165288049,0.025224916091221176,0.02591758963837129,0.025274562620334652,0.026004183191078098,0.025622093411895693,0.03567624701395878,0.039232520412150355,0.035088469051848765,0.03952914714749707,0.03024304927291289,0.02132362061643864,0.04233573892182195,0.032417659298661146,0.0429354163687082
45,3.4756772931735673,2.860987764626804,3.2283254794818146,3.9945954263690373,3.342535335154002,3.731758692000726,3.9879760788762946,4.425255516164457,4.549498886143496,5.552461435865152,6.6374181188421675,7.835249301356153,6.190635705111158,6.777580119887278,7.636088370511875,7.022355636346711,6.726935241461602,7.205518627828178,6.414949129432409
46,5.764015106301211,5.904700805510999,4.516639775071476,4.894191163650688,4.764424740235672,5.780819016024166,5.890319614354416,6.540320955913616,6.782226705467778,7.004053424806885,6.82495381804892,5.461270701897103,8.445114938974296,7.357185788511951,8.424457410606456,10.266887250016865,9.296489314604631,9.346213923524203,10.061911708843988
47,0.5482944773070125,0.373878985059986,0.43605792619250505,0.45887726652192473,0.450775616247602,0.4672253378305586,0.4794427931336432,0.4292195964343968,0.3952921723806067,0.3526790056408354,0.3923776119628405,0.3268052810307471,0.3009850569477178,0.3237925361445981,0.3292329038968091,0.31280346087431415,0.2957457969008784,0.2851859612941887,0.2614999414610434
48,0.0779693617400038,0.07652245593798523,0.07262995569687963,0.0694479119022065,0.0701308266376766,0.07325413109039872,0.07169927621802037,0.07142147723747201,0.06731712483543596,0.06629129149921713,0.06388278325984963,0.06823180362762092,0.06499941968476017,0.06983899660230095,0.07534482182410261,0.07417404083719951,0.07353937951923556,0.07178680522743608,0.07023693081366318
49,0.22934417152990505,0.23505482206255365,0.2234576481445131,0.24210974003310157,0.19358633776613654,0.181081866910569,0.16469581977395203,0.2330222449224162,0.1832570864825428,0.1661709188407062,0.15919010510889733,0.1708907246796218,0.12539824911253064,0.14864487696648115,0.14753915909487228,0.15496824369317133,0.15989367179287478,0.15959005585652322,0.13760457883860844
50,4.827950645191669,4.305506404588473,8.586145165079998,8.981163961829523,9.740151542258271,7.276099971639621,8.516806342449742,8.173230105999,10.255824248371843,9.88095643628778,11.006141620145033,5.225884448570448,12.307285135618605,12.530716561983272,10.122195708405659,12.571943668975015,15.418007824603732,17.832089649874302,18.386663701151186
51,0.6266449606926127,0.6151761556346719,0.5956615143106125,0.6230926416630717,0.6592821756899377,0.7254331856550815,0.7304511186339452,0.7220098423768283,0.7232138709179224,0.8185170780862052,0.9088991028698107,0.9194739757654303,0.7949388998493547,0.8681897528042122,0.8337223162606633,0.793154259969649,0.7499980692215383,0.7987990267610505,0.7583784657380238
52,0.03512169923399225,0.038627514230502896,0.043308799801939184,0.049407016035062805,0.04279608592825403,0.052306464967990476,0.06083723930382285,0.09104762815386454,0.09266477256269874,0.0884456451700437,0.11984980428754151,0.10075244559336276,0.08551280988268072,0.07669951393502959,0.07339037216905801,0.07564703154660848,0.11076412807999675,0.11348034131039565,0.09310540987454481
53,1.328122855554789,1.4167515058649323,1.6150550908210373,1.6506337360293875,1.584609545563459,1.7438804275392068,1.7695152191449655,2.1728863256060458,2.4386823564176443,2.389329218117874,2.8575406387427056,3.110379305572429,2.6476965581030005,2.82914895975117,3.015529060784798,2.7993810794878606,2.476761553303418,2.2361357675154174,2.396710996931401
54,0.3611894588323275,0.35125923418195254,0.36371130780667077,0.3635821446777037,0.37620582518393997,0.40233670849547426,0.42403072706171746,0.45583944084052114,0.4753142030763366,0.46639790119475116,0.23337887537760235,0.31953374345303054,0.21587288068955993,0.1796450357070107,0.1775649223455679,0.1229580856248146,0.11439139141086947,0.4021551723640083,0.3425867772845346
55,0.4165401028692178,0.3884790791402865,0.3884310710328428,0.3648561227036373,0.4064138456653378,0.4461987570218037,0.5035962387726511,0.5370019852116862,0.5606203384268083,0.5262757646497566,0.5641505371889335,0.6056290336103474,0.578728708553758,0.5950123352344491,0.6074394371877134,0.5936199099424119,0.5999505992988937,0.5939581526024656,0.5929831863970828
56,0.836279148962753,0.7560087090504111,0.7435019549838994,0.6264062442824969,0.6384548008945434,0.7019375167101685,0.6959447134383798,0.7088500399190549,0.692527535030305,0.6304971805587707,0.557743262746224,0.6281409390983201,0.6159179529921699,0.6323778888035017,0.6946113368656261,0.6071399364474409,0.5137283546121054,0.5755164319431102,0.5304719553418682
57,1.0456462991715032,1.1821660268812169,1.4309206270951542,1.4250893916003284,1.4216057202545258,1.5018371447308978,1.382958412013395,1.5151795636090535,1.5874454071175674,1.4043799922529214,1.2674914792619927,1.5351319108972479,1.499930728572492,1.4555896470464722,1.463073502104644,1.3698436344021212,1.322182212476874,1.1502611535238618,1.1589470201447514
58,1.5793070110731262,1.398837546884995,1.3927395173135872,1.2959703271270975,1.2726225326549552,1.2693281738366755,1.4340771153257037,1.558371977021344,1.521284708698122,1.2972190480696273,1.1553452302244875,1.4924638022018677,1.5327806751314395,1.49573289172144,1.5361605719856593,1.5494143730099985,1.487215614504392,1.553346951842286,1.6591003569993716
59,0.9557941164104883,0.9317386320889015,0.8977390076631009,0.8590536448963196,0.8782105353512476,0.9071511678767862,0.8784425806804268,0.877851004062178,0.9137870353774304,0.8542473149837114,0.86848614418091,0.8935934864810865,0.8564998986193145,0.8990540671537743,1.0196317928470102,1.0404462731938813,0.9909099362941157,0.9895455191119273,0.9521494389566783
60,0.7818243469549868,0.7290175225123466,0.6688318650000825,0.7400334193279402,0.7070283604393783,0.7090614617138804,0.7045961943874474,0.7234231271070478,0.6740122323566005,0.4902273043099873,0.5542161053582711,0.6071621627239286,0.5780320292208463,0.5887316846130132,0.6137776503124339,0.6131219667388798,0.568693636685438,0.5404454719612449,0.5077557627887045
61,0.03704332907693105,0.03365506029083177,0.03342416214293273,0.035284198061749414,0.031924121322542603,0.036054647199585364,0.03652911289715091,0.04115139697560679,0.042044307623610964,0.041656428704363056,0.043693087012546525,0.05328898414345531,0.051319397736417145,0.04618151161254189,0.04799758891989987,0.04443000349850149,0.042718050236958634,0.040625397578519976,0.04000747690163979
62,0.029512426123422565,0.02685485720724457,0.027461513379849523,0.02801814352703956,0.02841941686240295,0.035144849699087724,0.037363110997816994,0.044350459092672385,0.04930843587039444,0.041857452737656835,0.0497999349205639,0.061544036091939154,0.06008019610285301,0.051824906339654336,0.05455928658679627,0.05226606729665316,0.05114674835902113,0.04878254437100239,0.04944774379554568
63,0.23720103805629564,0.2760877302684633,0.24783317448316983,0.2580007948155814,0.24968207886706334,0.2741050066349837,0.26456038632305207,0.2903724586609176,0.2613361802842794,0.25083111904434885,0.24313636178003947,0.2984308256048275,0.2609561975618961,0.26119648457851447,0.27305331246113207,0.28492823758821706,0.27337359132685674,0.20983732264621813,0.20415290906470296
64,0.1200766181452866,0.11663254112316421,0.11160907724988552,0.12042527961812254,0.11465543299582757,0.1356875280184687,0.13995319944476406,0.14515790854994615,0.16262607105460686,0.15667016241138454,0.1390894424306448,0.15656059097514718,0.1456033318806851,0.14182045452586384,0.1464941577588805,0.13202862628345863,0.12906094742366647,0.11939463840903772,0.11144581883091517
65,3.9725689482611184,3.6299463684199496,3.1991641259691814,2.9590905664946825,3.04300574146779,3.3298580129751008,3.6403092205139522,3.68469900418304,3.803025012957958,3.0824819258080955,2.933565530830312,3.3129223429293284,2.722404654120216,2.894009493288191,2.9369774356628913,2.55164651788021,2.3725178422559665,2.2457456862041747,2.331601271627868
66,13.679014981226608,14.473968504420252,15.644680167598539,16.492170901013463,17.416412114435964,16.801720171995814,16.034790993999213,16.945574404858867,16.416076521124435,15.465964138205477,14.931161997651838,17.007608346017566,15.098339834300953,16.443538377464506,16.885875577851817,17.163255257491723,16.045927519352663,15.206384457771604,13.272902087145928
67,8.878802868599454,9.862886194684897,8.63625486992689,8.018702857384026,8.377520385994865,8.52446007967786,9.896213999067175,8.271524946619932,7.313065687253639,7.392966529313123,7.165118249699841,8.443163353580896,5.948198686262389,5.3654300386591345,3.7429449794099394,3.1959396804572955,2.7664349887566004,2.1754591218542623,3.483396171305405
68,0.5006607954023788,0.5284176504226183,0.5000497147593476,0.3966653409189899,0.46404729491135305,0.4137858554728793,0.4041298730687687,0.3515273091166058,0.35460638599532956,0.3200142190735765,0.34962715827556456,0.39846361658123663,0.37696882276771426,0.33279638843083065,0.34548753586467645,0.3095926391720908,0.31649554573347555,0.2885437507007716,0.28496204922972335
69,0.4242767612162063,0.3137707701551414,0.3843627508866844,0.3688697887779016,0.3712568168036463,0.38087355593661254,0.3879304572719208,0.37064279704529907,0.38688965253873736,0.3871499682234325,0.4199332222280308,0.45719071835896485,0.4826252959487354,0.4458694572533949,0.47043503527817354,0.43995670167879186,0.4423466840696092,0.43195822248632876,0.4327684602590078
70,0.27343825593474486,0.2625962237481292,0.25435670609222183,0.24587872032741145,0.23351751447244182,0.22848776676862953,0.23975378797536068,0.23152174162774283,0.23737471671352467,0.21025703260653034,0.2098151422795203,0.2373928352428311,0.20644102452684007,0.20978081461640713,0.21542130615018884,0.20574572127618404,0.20081827847511374,0.16580903146102036,0.1781705752490599
71,0.019051141270594103,0.016920851026174702,0.016425307330763837,0.015395756543552198,0.009637402280328654,0.0134000766893468,0.013078425181111084,0.012363913938178771,0.017649688982665432,0.014433866350759647,0.012053689259930342,0.01307884554796235,0.009694651205320978,0.008930904629787245,0.009536960618164612,0.01624958619126678,0.01881860841914667,0.012879537364673217,0.013777124179798272
72,0.04857885433913,0.04134041793663446,0.04383015580209455,0.04114840115739533,0.0346466135696068,0.026743384623425133,0.024716204815641303,0.024395946701043593,0.02308411163965317,0.017022219017603587,0.027618064760935562,0.023791615948618252,0.021033618604324587,0.02414044291465809,0.028436647213684753,0.028450670561095365,0.03273670849777094,0.034814164667406854,0.026711738569442433
73,0.09952426350492298,0.09468766880374177,0.08769650492154037,0.08382757896765194,0.07917585515715947,0.07108557472854615,0.06377010320902396,0.057142427376870156,0.05540090557189533,0.044349099736015175,0.05338975384043452,0.06252862373241444,0.05462234135250141,0.05160032334681991,0.05666830058006714,0.05513501828566412,0.055841752447242564,0.05571058115874912,0.053516151138864494
74,0.13681816945901895,0.10676592269691926,0.115868280212542,0.1245868942648159,0.1274056879067492,0.09691751774925692,0.08127936306194246,0.05177216763204707,0.056588070362883366,0.055297029710205545,0.06553679076959901,0.05157481929506659,0.04830222083350693,0.053863015535720975,0.060789664943156574,0.06916845531154925,0.07200365440066903,0.07874574800469653,0.06395771207439706
75,1.6722902905761425,1.075449283102124,1.2422776503864779,1.2064470372600067,1.138073728221692,0.8549660587313429,0.8097510134517731,0.5437759390375169,0.3978281980228914,0.6085422178789661,0.772991901477408,0.6372300103942753,0.6296795818873827,0.6060010818069334,0.486294385557051,0.36278400471516825,0.3978052944454832,0.5404906349093241,0.5700345556188573
76,0.0825184015794146,0.05593628211298622,0.03517309445964376,0.04278897230467602,0.036059942921054876,0.03477130308734549,0.03325269227234103,0.0301798004372053,0.03022028029754087,0.02829927508564974,0.05065052562384532,0.03808000245331327,0.03171635315501382,0.034139805760229076,0.03703690868202578,0.03421119253997599,0.031101280132778627,0.0344223813029189,0.025053490399417164
78,2.1845021743617536,2.6214465847856294,2.442067448282757,2.702030411517224,3.0118623034982135,2.409573096215042,1.9367154226519936,1.625698709279471,0.8946787144173297,0.9939407650832601,1.1986685371107972,1.1005938743867922,1.0183393912321246,1.2502333549940656,1.200822453550457,1.1014462261130478,1.16374825126106,0.959772739300051,0.7946023336087895
79,0.882208267995748,0.8453597279833921,0.9546600533230116,1.1154630372240693,1.0905343959738665,1.0540515303799225,0.8541824640319442,0.43158330114396537,0.45454097201627663,0.7126552358275308,0.7326753568964053,0.6499716496469794,0.6920703273077727,0.7421899253392925,0.8874931279703057,0.7643444243857624,0.7095872778815904,0.727887096477331,0.5500787069085881
80,2.887952576898819,2.0855664932420903,2.706553236160032,0.5502145518757359,1.7041926054162462,1.070744915399341,1.3796987109019774,1.4969024015795962,1.0974400937284134,0.9509823759323894,1.1365148493364918,0.8872047184584313,0.7411095115003431,0.8724548388679679,1.002075970376503,0.9943816829045987,1.2426543106301344,1.1364056664098783,1.0015051425480503
81,1.456381602158029,1.402680383018134,1.3092866230330253,1.5488085636566133,1.6061141997700576,1.0808201727383993,0.9312946994896388,0.8842330959618929,0.9293551743347709,0.7894508093476513,1.0182796399125555,0.9488683712705472,0.8944497116288125,0.8918706123056149,0.9464815412816537,0.8832131987909495,0.950041994346649,1.116608748370417,0.9136026878795018
82,0.45369064096328404,0.4116963560602778,0.3979044172537551,0.35488580629280564,0.4448099741178462,0.42313040356817083,0.43298979738917137,0.41388762135266055,0.4196509773286185,0.38530284675488335,0.40612784990874645,0.4284033958475296,0.3777338139295839,0.3479229028957047,0.38014687747138204,0.3607343920975284,0.36582935697355373,0.3285681803917314,0.344064241855692
