countries,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
204,0.0006393203225592702,0.0005459328154340226,0.0006608794450247674,0.0010516922284070033,0.0008757338972636308,0.0009201785396212106,0.0009320950471130375,0.0008186544365647684,0.0009558551717286826,0.0014137073986956316,0.0022353913749152345,0.0014683936182834482,0.0010661091715096784,0.0013959083753748453,0.0014522264981390975,0.002718021183437919,0.001853753497545538,0.0014455398249763971,0.0018834063859502915
208,0.9961157386453882,0.9282120449510637,0.9772476785692679,1.0098194177718482,1.02913645918276,0.9774867630771933,0.945305020502242,0.9445374955155819,0.8643426587582569,0.8580488075726173,0.8664386162506542,0.7566170251441608,0.736251925599625,0.6938457652478578,0.7016636936666357,0.6780485361065366,0.6460032583198282,0.7381571652548728,0.7581632516766342
218,0.021268944214235835,0.018312262788398027,0.02305696834502029,0.02298793609512981,0.022302015876209235,0.023001458714004143,0.02383687589400808,0.026632062465241555,0.024707173229496483,0.03629779841729024,0.047213515760196695,0.054580121527432766,0.047377531102236324,0.04217722477300308,0.0413004844099148,0.041397786865521674,0.04123803487971202,0.04395168710764066,0.04048464147700036
222,0.020765676304867035,0.0194198264986221,0.019026225243982123,0.02070810160549217,0.01918759634457201,0.02209044207476575,0.029882825569782653,0.03204206249892988,0.030152239682597524,0.033629093175740664,0.037228930906176634,0.03592995352005934,0.03772414258430102,0.03795194729182219,0.04051121106766416,0.04033119911789258,0.041319368566210726,0.03980717837751365,0.03744702988760052
233,0.04690264770390767,0.04598068544465249,0.0554264375332648,0.06935449678881897,0.07432594108254044,0.06510712765028807,0.07060253178220262,0.07212542632911342,0.08190704615457323,0.08750005760421727,0.08059490031775898,0.0855513759426487,0.09904014914112909,0.10614138429117408,0.11794439699975594,0.09138050616954772,0.07656744466678694,0.08163787594031406,0.08491224229200517
246,0.7512060452869092,0.7320863659297514,0.74055109052825,0.7125376052598267,0.7209921600321602,0.7285396594381341,0.6612211631465131,0.6768047398498964,0.6862771351823339,0.6578624799080903,0.5091466663374421,0.5409547418115648,0.5145013643972272,0.48650762012575755,0.4889941573473519,0.4357702256473484,0.3686656470366599,0.37897856828728776,0.37777889448386553
251,5.317125744823608,5.1811452009115335,5.146470963779723,5.147303212360942,5.25514695349104,5.044353078882767,4.718293765274868,4.517084601682869,4.421468172285301,4.409985877331474,4.282773898487665,3.913951567356808,3.7340920689633066,3.479857678556255,3.48569760898042,3.3038448537479312,3.0959524003258063,3.2216778440817047,3.1178818443633114
268,0.0025767399011768057,0.004072825335164027,0.003115037385705036,0.003118277955656726,0.003349840901182714,0.004554001732316185,0.003937773638789865,0.004094193679347808,0.004727794878718944,0.004853889042924582,0.005097874005459719,0.0054547758041456175,0.0062182863855019255,0.008214879454607965,0.009045362014277789,0.008378391262702747,0.00756758460203096,0.007846766045532678,0.008405852128915078
270,0.00012605852177889577,0.00011879150860263103,9.748478923424426e-05,0.0001451477682423463,5.9872401588444565e-05,0.00011900544944208288,4.036359037937444e-05,7.66231260758069e-05,7.20110433533135e-05,4.719307135708304e-05,0.00048381252906418045,0.0005372758965816152,0.0005729332966643113,0.0005150575990084238,0.00044539325112702156,0.00022344082530679381,0.00017390036585455151,0.0004807214770829816,7.268109256119934e-05
276,10.627606428859384,9.543193852522842,10.281403457021485,10.526715103547883,10.403293063388494,10.464631022373046,10.314072822946015,10.417776036081213,9.989855018046304,10.10763509103472,9.733422552656187,9.061650694322987,8.997222804401625,8.593617304390715,8.727671875083237,8.567158124095496,8.045255481627638,8.450775638751697,8.497567515618968
300,0.17086824405931197,0.16182476224012912,0.17234108047352706,0.15892084088096153,0.1961419817532706,0.1847806988057684,0.18976713866203773,0.2446341182482643,0.19652753125577385,0.19685791038841025,0.19112662623395932,0.1691815847045176,0.16221538055608645,0.14997677626701908,0.14988929798205564,0.1505427660612101,0.1426328137143138,0.15773630653834048,0.16170855489782116
31,0.00271495695160523,0.003534253726351039,0.004162004663709292,0.003623639653784586,0.003942311758070141,0.00598045165367933,0.007361849760264038,0.007128945055261589,0.006457980580383862,0.010925961833936527,0.008714721938099051,0.008086135899625887,0.008858849473806133,0.009312999668303052,0.00928028658300737,0.008692910403196323,0.007509457175200822,0.007458775017850411,0.009021229991700153
32,0.2807692597717311,0.2752746208731578,0.26667349838899523,0.239461568593066,0.23600813794102268,0.23787562597906423,0.26504821534296197,0.27060312914253326,0.2706506496730876,0.3240102808633186,0.30403313841866103,0.3001166673711338,0.31241790295673877,0.29572427489294034,0.25125391815034076,0.2311884189540049,0.2063175734908768,0.23654797854219117,0.22256596343976098
320,0.029476791679030945,0.02819682358055339,0.027212396940241263,0.027184154675001123,0.02712762612385918,0.025661429841964834,0.042025932147185315,0.024064394831116796,0.044896737636335685,0.04666627697558876,0.052270413461736415,0.04862212625311941,0.05022633318983646,0.049198386824783884,0.04952528729629724,0.04931259504901901,0.054093476458581695,0.05456248025843582,0.05129358111870583
328,0.002072923203360224,0.0020583317486257344,0.001994480869856789,0.0018187213201239848,0.002084152179688359,0.0012702605588241485,0.0014434650845455983,0.0013808113676719096,0.0016395735207409726,0.0012288823588967781,0.001326990589907491,0.0011531939109361024,0.0011820744449133243,0.00131738785552612,0.0011882185345681966,0.0011648071138960225,0.002917894934442646,0.0029450296312617487,0.0033821931414569455
344,5.200571416017931,5.302206871054453,5.048676280746358,4.737133899406896,4.489941334763829,4.3578346265940855,4.209900372736458,3.693179878919194,3.4433536974925767,3.1782894279564537,3.2286233288041988,3.288820689646629,3.0492460103657932,2.892843958260436,2.7333919283626353,2.6171741756299562,2.6518729165470503,2.4953142128373837,2.4991391059710995
348,0.3577227760097992,0.3474139124616139,0.40066678822371404,0.3938122460966733,0.435340757717164,0.4518355949791125,0.42974245695681373,0.4258359129225698,0.4521678847188589,0.48242490732371307,0.4803082534489716,0.4656763622704266,0.4743295245872497,0.46508348014754386,0.4977832293851089,0.5031266556991028,0.465883545948144,0.5113989050881007,0.5454148468695919
352,0.010900872169968238,0.011286597453017203,0.010832390641252918,0.011484793206661681,0.0113993851236037,0.011363882607101736,0.011250684452663293,0.009372381292226053,0.010720860868596872,0.01070856091110236,0.012232371959341246,0.00888658981037744,0.009114048687777708,0.009825567530954557,0.008835092730145757,0.008567953344075351,0.00793307698081125,0.009846995605717942,0.00889699325180712
36,0.7995833332858976,0.8128760274504147,0.7887817144088348,0.8293131751146269,0.7479838472893717,0.7352767962025525,0.7064358895947651,0.6510241431018676,0.658879035123495,0.652356862519235,0.6923334622444789,0.6526719355402458,0.683530733032422,0.7248124544333525,0.6621352998912247,0.6401675232136614,0.6336533787414513,0.653548783540312,0.7819103115951455
360,0.9673421766335057,1.1367378214705484,1.0988635758183525,1.157929799029925,1.0043032290000715,1.0587356416689353,1.0188204030045898,1.1280999935165341,1.159583332864079,1.2130009774196557,1.3157443747491175,1.4498536261298711,1.3989001687111517,1.5155830083952888,1.3772368483378856,1.2754729176281192,1.2823727072486255,1.416278447007964,1.5517674299316973
372,1.1202625736388687,1.0787742118004324,1.1122576403733129,1.0990320366405288,1.155358717736183,1.0829502302474332,1.0366650042025085,0.9056669864130751,0.9213518062338184,0.9015993000516596,0.8009998290539551,0.7197892326804132,0.6935419351586827,0.6146434752383048,0.6310691904508328,0.6401127793324458,0.6474825166674444,0.6823997025513806,0.6506255037577017
376,0.4902636925000664,0.4322639656131809,0.43492672061237514,0.38920258171436617,0.31882529777402574,0.30175438889189454,0.26718878908682187,0.2723107076663815,0.24033567876791267,0.5140437263440778,0.5258791973617871,0.5139736764481387,0.470676298441055,0.44979770404398334,0.4793688310971201,0.4506670202465219,0.46828179455174146,0.429387134628904,0.3526032434308603
381,5.789676644987651,5.362899881471377,5.709367860609687,5.747917554838402,5.884021571329937,5.790004081606371,5.467018794980032,5.477402214308406,5.462762490795919,5.356291950609042,5.1474325098591995,4.737230179611044,4.719239011852296,4.427400178816723,4.515860948714759,4.582076829014016,4.325644678873384,4.695693099400618,4.772892062455972
384,0.027890528369867496,0.02185812580048929,0.024142378557318395,0.027534355342888568,0.025942678506664336,0.03774194936252287,0.031500869373998555,0.028222889247003637,0.028140370278683453,0.02885919408521368,0.03425828860825737,0.024961134871734788,0.02340401939108713,0.02326035291757446,0.035720271794582516,0.034259249531402344,0.027849431680805035,0.028651045307811405,0.029964705268652612
388,0.009018174426039603,0.009087552321982498,0.008244513622567609,0.007261499910773968,0.006415177808693413,0.0058574949130231,0.004554482015353574,0.005336488528638449,0.005089979859012224,0.005598232390509271,0.00550685234304283,0.004306755436774427,0.004207816004618381,0.004056681737490862,0.0036081316659852545,0.0036956518574158474,0.0034145085269149077,0.00466910685167458,0.0038662697797114593
392,7.450176741813929,7.610528728628112,6.630737087289971,6.376517757875053,6.27316833994869,6.400274818726247,6.260987344585785,5.898768254855813,5.708585005685637,5.271591729460447,5.11118414581488,5.756696349055604,5.327007961951779,5.2848407218534135,4.511519150920152,4.259576409501942,4.226953276331903,4.535533497262413,4.459339295885997
398,0.07245481663037895,0.008362218332578282,0.07185897734270244,0.09073980877346811,0.07904743261539798,0.08703297071470555,0.09844453983183593,0.11748818310601815,0.12921201590011,0.15566491966255636,0.1342988372263213,0.11307022293398042,0.14999468074731898,0.1931921965134041,0.14647795147196543,0.14539104722195176,0.1452754761038615,0.14464592757926817,0.13701443420256346
40,1.177870199448971,1.1118351811085379,1.1800143182960399,1.227865760250777,1.4052877358455307,1.3379233571247482,1.247176048168672,1.2494849964235717,1.2719626291647188,1.2719879770215907,1.2652849979355565,1.1627442514629818,1.1368814589032574,1.0439861981863379,1.1090421489650935,1.1202813325031251,1.0557866006585865,1.0931559501973913,1.086464578467533
400,0.036488700734352834,0.03583716879524773,0.03788855784238498,0.03839206850666081,0.03519572658936871,0.03794652698834919,0.040333939132411484,0.041453869557420475,0.040380818266810475,0.050023001654592995,0.05588720846260632,0.05119512059913934,0.05268416171547703,0.05161719412135549,0.05303337501431978,0.053849498847111606,0.05136448460381212,0.051762752863244034,0.04916890073079433
410,2.60924622625656,2.6798582403667153,2.5660980610010418,2.7000597861724747,2.6479109311855344,2.6568720481132417,2.6387506802106144,2.59745134035239,2.587544753498121,2.566178332287113,2.7806623727396853,2.823361010108046,2.8597935123628333,2.851657378918929,2.7471167336971156,2.80565470105466,2.8696448766403377,3.0478441156004576,3.145226142148157
422,0.010872345196530865,0.010812226631997943,0.014936994587110132,0.0171136255281573,0.016992147489780483,0.02006659452058467,0.019799131033970303,0.018566386951003332,0.02012824378319086,0.02203722512198796,0.02392668683198663,0.024054113886583454,0.01782093377035432,0.018712313584794527,0.018789143106513646,0.018627211480057086,0.018265550446462754,0.016111261173926947,0.034348916102682134
428,0.023382248687966026,0.02397054632830449,0.027426297821459746,0.02936858031995744,0.030374322010753733,0.03722856628726819,0.04387367345319543,0.043510106450298715,0.049667573082997,0.053724115748675146,0.05378060464819378,0.055626151921239375,0.059019634784616845,0.05837201458182476,0.06505694917950182,0.0643128501033268,0.06005819959441222,0.06218609936209257,0.06735843372825771
440,0.04579583852739955,0.04842850905808236,0.0551384829588822,0.06566197720462326,0.07518877245892065,0.08058435142780353,0.09501372978238345,0.10479864716733786,0.12185815637941208,0.12843584626474328,0.113282586327063,0.12151981764347779,0.13517778999953214,0.14359127382791406,0.1681772279644611,0.1652065341200643,0.1417195971620207,0.15486463226151304,0.16613387839703775
442,0.16220942929235446,0.15615771300235695,0.15311675060862437,0.14731288657819905,0.15562387763727414,0.14737956030580568,0.13935312934149177,0.13450786730354763,0.12460840143682264,0.1249740743548225,0.12206999470945774,0.10979958604938826,0.10265328334198089,0.09166012356854969,0.09396595902768833,0.0975988313945383,0.0908259280320999,0.09916030857945074,0.10368511414512298
450,0.00852152706018762,0.019696003238017686,0.011235515082748187,0.009418684927807753,0.008274633921609301,0.010607160926209957,0.00956994047348761,0.009763020418775015,0.011225639459427592,0.011326046037718345,0.010691660849122302,0.009649420519142781,0.008641283715021377,0.009934231291372329,0.01587105969939313,0.02112581350651707,0.023986337704033387,0.027749288239070486,0.030133729947762585
454,0.0016581319944333772,0.0015085355912302341,0.0017010605704217909,0.0016874663985142417,0.0015515261234037728,0.0014414804784517014,0.0017468072441654205,0.0023004329984508158,0.002721481791492379,0.0024035740890588518,0.003121872504092891,0.002923969942703863,0.004853642765240974,0.003939836673443077,0.005389073020113729,0.004808473923769727,0.0034644753725317093,0.004000215543497139,0.0018326534179670955
458,0.9209126048050332,0.9664228055203975,0.965266031922201,0.9574878345142189,0.9062421393552952,0.9253817654432132,0.9155238238224849,0.875598073221917,0.8712103247601023,0.9143696322569663,0.9816103714798501,1.0707726953076064,1.024738626258471,1.0027882048962735,0.9521167170408253,0.9630182553422298,1.0115424134246582,1.0688095417248358,1.0631455231387579
462,0.00014501752643973333,0.0001511187457204505,0.00014790469022738916,0.00017532347066922664,0.0001583808105789381,0.00034117595476705246,0.00033330516193626485,7.583535397086174e-05,4.980339570439473e-05,4.3731422126250186e-05,4.411827728397166e-05,3.473773984108015e-05,4.339249728685598e-05,6.94796488026533e-05,4.939045591691358e-05,4.759482076732974e-05,6.0872700747646605e-05,5.885765721899142e-05,7.239822805574275e-05
470,0.02078842108341,0.019109085543828088,0.01623453424056277,0.0202676821983069,0.021433448830815174,0.024335436459591884,0.024707586255829857,0.015423455414497328,0.014150186916298093,0.012891699322645635,0.013386228715788285,0.014200683697935475,0.014431752807707275,0.012711921018460576,0.011473480391529357,0.011185982456804496,0.010199961728917524,0.011429499238386182,0.008872475805304234
480,0.015744735573827856,0.013272133672335032,0.014526142717852929,0.012762589450109435,0.0121499393170094,0.015309940126399484,0.014632593728678778,0.01296222237310193,0.01180947610558191,0.013023687102487932,0.014678946244939178,0.01323886990068963,0.014207984006087849,0.012849320552195996,0.012604812129124317,0.012995126981354172,0.012514252974830796,0.012074567025234224,0.011719726593845976
484,1.8070561232077,1.9302741255848166,1.88295071552092,1.7198404266738418,1.500615046786822,1.4568262547307,1.470982941522246,1.4396201446182724,1.2764765718217816,1.276160991860731,1.2820593081207043,1.3498619788188353,1.2829241786514276,1.3778310440963313,1.4498478366374996,1.5076666876125322,1.555126148707464,1.593414563829797,1.5074537851840089
490,2.730424647192773,2.8239824499125374,2.4413623419719386,2.4112420888060537,2.2652777254481284,2.2351578097599027,2.168773160681146,2.189041935767701,2.037176115345313,1.933656953329818,1.9301705710631745,2.145078860447366,2.0262077819766993,1.9663558146411857,1.8453599757763604,1.8438387927918998,1.8671108289851623,1.9193199624282795,1.9178608769295535
498,0.00440633939890036,0.004358259760089713,0.005303910029161225,0.0058594743970477895,0.00611877934378873,0.006247032240104119,0.008049092511777663,0.007961331959595877,0.009060334579144897,0.009231781613987576,0.007475989086685651,0.008093466461038019,0.010846354092859745,0.010888569914938317,0.01076452766739504,0.00902401104102111,0.007940917446393317,0.009066173813825754,0.009017031550919586
504,0.09890138539120534,0.0935081845234275,0.0952939073996583,0.10895218504274513,0.10734236090327193,0.10606876730193739,0.12358526208509278,0.13197744364342034,0.14306121136418576,0.1539001819302263,0.13214118875686498,0.13028422436074785,0.12404131556436489,0.11537268798757268,0.11337272875611508,0.12259264794545771,0.1168623209236171,0.1261661263859296,0.12932645683670416
508,0.0009492753126686678,0.001337119073678367,0.0017340972893290802,0.002410619582659502,0.0039041539993973935,0.002873017151278335,0.0035552483643692375,0.0038698259035012013,0.0040793466249200595,0.004499082490653269,0.007597360683036033,0.008088900337270064,0.00727232625436588,0.007159216550945476,0.008667519703000523,0.01143141859492848,0.0065001444437816115,0.009433740008835446,0.005569145657394029
51,0.002601573308898964,0.0022722444256441376,0.003391588270547087,0.005156246794149191,0.0059585460228428165,0.004452978918080704,0.004722640498590223,0.006851958627632681,0.007387162820618599,0.0052413667805723575,0.0036697830159964267,0.003296518851606686,0.0034065466567391204,0.0044824882712205414,0.004397645246197869,0.004652435151927461,0.0057494368072686115,0.006191943509093984,0.0048334861714713455
512,0.02086255378133282,0.01884100862483846,0.026127475382951775,0.030601506662531842,0.0097958235450563,0.022899005252525535,0.02435015621785526,0.023697454797047556,0.028187489843205994,0.03340564692672812,0.04403142390772682,0.047883380711983524,0.045554708241771706,0.04873352576242792,0.0506143204753654,0.03815429418003016,0.047864942869700916,0.04488409439280347,0.05280409247818115
52,0.0035200646774843666,0.0033115495911704255,0.003249282078723294,0.002894727716121242,0.002444835044746399,0.0017847159681322368,0.002244153417491989,0.002969766798626388,0.0018971505995177972,0.0025673824129083685,0.002551085139236112,0.002176881889488572,0.0017786385575266198,0.00216478085027392,0.0018685059338478982,0.0019511123661977241,0.0024292447021802394,0.0026623393560610076,0.0023147261032330775
528,3.168540663161577,3.034212998202505,2.9953454338246126,2.980208511970107,3.2969903379824848,3.285119515527081,3.143073589387465,3.131200653327233,3.253699168755186,3.3611752186936563,3.390209207062361,3.1936152718429143,3.374782443946436,3.2818604957245503,3.4022370208247104,3.3318846015383428,3.0028322873881694,3.2056791117866745,3.457074279936814
554,0.23551947817317173,0.23055329843771669,0.23616685332845316,0.2601130538514669,0.26760796786315366,0.27641868624947774,0.2464722387612099,0.22549323699159124,0.2268289327231418,0.2249829372927834,0.2096528868286432,0.20769751708761586,0.21430790951740553,0.21899105942879232,0.20862050280118433,0.21306559345658704,0.20016316620540803,0.20062932790195734,0.1933911023531257
558,0.004202095394877355,0.004009630176644736,0.004236756807662117,0.004414724917216534,0.004473612693688458,0.004591702808637442,0.0047892389209974635,0.0031920675623986613,0.005563630980427894,0.007998200093430892,0.00523158346728953,0.004947714943873301,0.005345116366286735,0.012420486680406219,0.01217986864531597,0.012050398831834808,0.013042409497822396,0.012336977763046542,0.01166861482997657
56,3.310010896639925,3.1562612472764324,3.2400063303778914,3.371208143549834,3.501231053042769,3.6103046091906377,3.4870941341953716,3.3967329851560177,3.4448540875836358,3.3150506641269177,3.267074431826441,2.9379179226076784,2.831538827086762,2.7286743130462967,2.9832003588125717,2.703316267032317,2.5727360505140395,2.6582339950251046,2.6627712770028027
579,0.4059273451829911,0.3482780436456,0.3809400124386603,0.42177992555903115,0.4459298900073433,0.39254690121520514,0.37122099107429424,0.3404202144302583,0.3858358615206922,0.3904177291065868,0.39772714875342885,0.34660101041372376,0.3023195749216616,0.3051032540255371,0.2744086273385399,0.25628290063357206,0.23173972525179584,0.2507504217971234,0.24228289918536175
600,0.006049163513045078,0.007394087810985428,0.009896283990897837,0.00884275319776875,0.009688131305115035,0.009703995400649463,0.010644653892825783,0.011730829429387999,0.014133270243571399,0.01909321360458629,0.015455106993398915,0.01546595045976187,0.017393098359542246,0.0175156153997914,0.023116455411418355,0.024338320772871715,0.02194103657582568,0.024758580402072086,0.021702823375579383
604,0.07902670421529097,0.09018030789370352,0.07789266489179221,0.0951174647009658,0.09943383597717564,0.11377339586592926,0.12295927477679396,0.13356553615729835,0.135876098888734,0.13995200130752936,0.12633480965365676,0.1387335017909466,0.150506534044616,0.16846083495916897,0.15910676241559593,0.1583071507771134,0.1490367451425284,0.1555404329129355,0.15998599625233126
608,0.2818019103665416,0.2985799965724105,0.29652088302499163,0.26902967036230513,0.2586542104128468,0.2697089475627298,0.26993383827311035,0.27021338241396264,0.23157274916737194,0.21433639462469556,0.21370713533486732,0.2062072738588299,0.20474396027994446,0.25358287136515956,0.2676648580570799,0.28383351502878396,0.2875779762441914,0.28006724929601307,0.30144890940513674
616,0.522690169859144,0.5383122133557269,0.6295902731938156,0.6394335257858614,0.7484717167589837,0.8269269256321101,0.8900110325779956,0.964040992136222,1.0339024997742945,1.1933681706194348,1.1513248084054957,1.1367563835552585,1.1617419522241381,1.1356500326532049,1.296048892016034,1.3545675550931338,1.281176718429138,1.378406556992311,1.4166635836440467
620,0.5720116361015899,0.5004584572225425,0.5347386898743981,0.6052350140739912,0.6035492477601728,0.6116265111047551,0.5544938621654233,0.5816355926535376,0.5957898021515877,0.650631517783289,0.7003896255655284,0.6582613570582105,0.6263652358335049,0.6391954100684865,0.6711972800365276,0.665597538080404,0.6203693071330585,0.6802247488218549,0.667233421611329
642,0.08529264965281301,0.12206311102915414,0.14097349658089514,0.16611045779661185,0.18841711755581175,0.213316724370987,0.22656316089619885,0.24710299911786507,0.2816425319541269,0.30547034491764574,0.3075470572044649,0.28126053294631476,0.3276592940189474,0.3136927127922435,0.32895148189649154,0.34858638341674836,0.34572717911195994,0.3931423414610097,0.40343858433632335
643,0.9586713618156198,1.1482915531106714,0.7805821877469267,0.8028253799617384,0.8063479186381421,0.833886321914981,0.8630171756295575,0.9029886919389681,0.9247465499154786,0.9222905032297815,0.8386184551326781,0.7490568148010585,0.7495982753811267,0.887252341255003,0.8337726544802073,0.7921437690957996,0.7538079239784892,0.7710304077573307,0.8103522744621519
659,0.00020732399670917944,0.00018183543058228867,0.00018970320113527564,0.00020929748267866952,0.00015309305568705616,0.0001226356797899405,9.605379686355776e-05,0.00012692894903917033,0.00011129711252926472,0.0001475618884977644,0.00016882227070532578,0.00017444802117419595,0.0001194584838656703,0.00010535521069154342,0.00010538370543943617,0.00010800708406647558,0.00011177441446090466,0.0001540807380719379,0.00012819035506026976
662,0.00030880564165043796,0.0002608900018313587,0.0002970243626888619,0.00043695174975749815,0.00049586233062132,0.00041105071513392944,0.0004065226286452674,0.00043734720578061454,0.00020572987092104433,0.0008538505776492268,0.0014939315599033943,0.0011963475122461899,0.0005269752082637903,0.00028679549021175135,0.000513728900563935,0.0006391319499994806,0.0007437671211856469,0.0006252808138784264,0.0007221253478308094
670,0.0004530750607254988,0.000513872137640647,0.00044958035278214436,0.0003706509450496972,0.0003587475190060117,0.0003112813863006865,0.0003188580741372294,0.0003266178300227299,0.00026088731750019113,0.0002759341109834286,0.00035421616545939236,0.00023622434345705844,0.00022675235595210136,0.0002397152306415238,0.0002702130680138424,0.00023960147534781041,0.00024050605269539864,0.00025562886364954233,0.00017685962009512815
678,1.485735401814159e-06,6.087286421375318e-06,2.896070799116613e-06,4.535929804809371e-06,6.803675360365209e-06,7.2636122463231405e-06,4.123956129316425e-06,5.01323823138e-06,8.451985626958672e-06,8.480704557462702e-06,1.0230192864771217e-05,8.559915491127513e-06,1.1518205595527294e-05,8.822078969928825e-06,2.178606459293454e-05,1.0660267454386259e-05,6.298390128689652e-06,1.734007064238927e-05,1.5001339933196523e-05
68,0.02183495852971331,0.017766953184714874,0.015397038402356329,0.01313933221787664,0.014344408820997454,0.014487788486515198,0.01589101472975701,0.019183861928182527,0.018528106631798796,0.024310704900660816,0.026156124166226844,0.025983063858788773,0.028217784355401853,0.04087607634824346,0.02996417928845306,0.02838009849624934,0.027288884725544138,0.02868111123481813,0.023767182441935583
