countries,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
36,1.2076587057595343,1.2432749594513857,1.2282298890854348,1.2967266448899017,1.1241000388263558,1.1212961231192056,1.0546633046019274,0.9933577736457213,0.9869616612617987,0.9852138503991752,0.9869242987710138,0.9843847607748029,1.029197374877923,1.0334369861395158,0.9838815304410429,0.9261508038787226,0.921619225503843,0.9356016349559799,0.9687662794970152
360,1.0031629318485198,1.137988553494475,1.0479167459793468,0.9665818330411589,0.9369795415378642,1.011256598080945,1.1136525949102456,1.2056292111137246,1.0823117826573316,1.1808001570421793,1.1815843719352286,1.3437256205580081,1.3080103926382252,1.32369200770063,1.2950579443659291,1.1850633891468862,1.2724697997371333,1.2345238234894518,1.421767462381305
372,1.0110393046966943,0.9216225621037676,0.9381257224766218,0.9375565231429916,0.9637074243318394,0.9452573470546132,0.8973675789180491,0.8215470141606361,0.7919136575087631,0.7522487158854692,0.7449520015916533,0.6664059942684482,0.6140235209721031,0.5594769904914326,0.5789398994121171,0.5776716923760922,0.6204585111997514,0.6338091949198799,0.6381187524813614
376,0.3057071682039941,0.31300700283843474,0.3197564047297834,0.29654236015930213,0.29128256439827516,0.3414300772788624,0.3001871978533015,0.3000894896500133,0.3114104975035122,0.3380240824342721,0.328823223642499,0.3325804476510451,0.30480361229396385,0.2786464739970084,0.3056712773789105,0.33896836748930237,0.3051119803577741,0.34228710767143555,0.33213635760995736
381,5.080611200431504,4.746569624027323,5.104374456112716,5.0391519301596945,5.160331660513701,5.128460554837189,4.905574856530721,4.888869076826058,4.994362515347987,4.811667853729345,4.463773965594912,3.9715502630387856,4.052994455809262,3.928292281463032,3.961183449159172,4.0401819102125645,3.7417428192687576,4.044585992230701,3.9492600830253686
384,0.04766902586160216,0.0378233633276121,0.04263125336811271,0.0484850344099072,0.044687590074290504,0.05391706568611713,0.042072402906949385,0.04003358955228843,0.03802143038950016,0.04226066373723852,0.05236258016450194,0.04354470172517199,0.04137556527268655,0.03994151016854359,0.053602304054549285,0.05379472766049591,0.0466283987702945,0.04947704484906884,0.05614076234845842
388,0.013501192145797931,0.013004791428279002,0.01355429557636353,0.011568708557422548,0.010909925680254288,0.010290955463722903,0.008357549865924956,0.009295577295136572,0.008982822827887205,0.008655797917884464,0.0075674019576825145,0.005537471301075547,0.005148081438648726,0.005431777654244062,0.004975934987817737,0.00497759577192959,0.004888372183218409,0.005797067014266551,0.005059885165576
392,5.684306727633639,5.646692315071305,4.929146171865746,4.766907647067563,4.571213761049384,4.574934212053342,4.497590643577214,4.343728444511013,4.033292306944058,3.9534044709429255,3.912502108677152,4.32133256767404,4.103489417825637,4.153349228177908,3.640842974380922,3.466240938809166,3.515125158882319,3.761015272654506,3.7838038237595355
398,0.09773970738974258,0.10287154426968446,0.11169202662102182,0.12109685313999553,0.1118899592625215,0.12284125917802251,0.126744279205643,0.14324095225840347,0.16170205483461444,0.17908815463674388,0.1483062597174594,0.1278408973288424,0.16469487105357764,0.21199662359389543,0.14164475711221566,0.1365342391769514,0.13650444815544752,0.14637435931662507,0.14957799492830195
40,1.1279351015863328,1.1005897697168463,1.1655665155831607,1.2393284174328438,1.4004933166038893,1.3074143511770617,1.2241921980222903,1.252185691189914,1.2696872764724145,1.264466620281631,1.2669052504370846,1.1575953942460244,1.1308813722287148,1.0354600596485135,1.1045636997296346,1.0985026875422732,1.0034817473176483,1.0587007097162828,1.053357186193065
400,0.038672111219051626,0.038444285794379765,0.04278309148084206,0.04256862523486276,0.037299678985815446,0.03916433138357247,0.0390358013870606,0.041658200699253384,0.03893845826594952,0.04453918553995178,0.049404849642493066,0.04832007861969264,0.04674987267162078,0.0485832722417591,0.050197604407841635,0.050844117924614365,0.05097316117225236,0.047398534640929434,0.04685436750286986
410,2.7936825691988245,2.855711421385185,2.705984363561754,2.653415665559217,2.471726320880124,2.364342058902567,2.2916324726111106,2.3809602608960123,2.2560123694037277,2.2817990052398835,2.368979742493034,2.395961490353073,2.5423788858975955,2.511311573105277,2.390419803164238,2.4978249353586284,2.630684124532614,2.725701150224003,2.560451043631044
422,0.013049826500063692,0.012134564108473649,0.018269522282048378,0.02050021925393517,0.01974450701787267,0.0243667383713724,0.023291284969896943,0.020908112503277038,0.021970105483666284,0.023248798846139233,0.024511571813616736,0.02377469793340344,0.021091254855775357,0.02187087650978848,0.0224389151219525,0.02218759057295477,0.022627721760240097,0.01945776238738897,0.043244794517944725
428,0.03167497656577561,0.033089642950858394,0.03805398968863261,0.03833029476776279,0.037242550748335546,0.04445355235979104,0.05395929163423672,0.05214350238998279,0.057294814236123405,0.06190686180958501,0.06293624124140672,0.06322626063156461,0.0645651209379166,0.06700570094385619,0.07916817520748266,0.07956271906670008,0.07504131157852989,0.06961860253983883,0.07506086242425124
440,0.05838387021788226,0.06080763758929225,0.06640079315808739,0.08207053705961313,0.09193528010087054,0.09726804472391445,0.1121762416615771,0.12431513633115224,0.14130484739183732,0.14540699412600283,0.13422060302875574,0.1389983005471665,0.14651320321512554,0.1570208816534906,0.17736559350950354,0.18193199505024943,0.16284806444688396,0.17486118244886023,0.18811171064747792
442,0.14093608399468313,0.13309187105991596,0.13308811249200267,0.12937338277636456,0.13889508871721357,0.13511376930532445,0.1313057159621213,0.1267829941967207,0.11429805674840192,0.11367741883657546,0.11326935803125598,0.10570236646955268,0.10229086361110705,0.08993403722630262,0.09444130885984174,0.09844035469879385,0.09134459136758395,0.09673280545181041,0.09247738098712865
450,0.01657853665358663,0.03643636585885552,0.018379652842650984,0.01661637274720365,0.015533404937156495,0.015418282944960624,0.013729259785201911,0.016484506715710195,0.01680168775335597,0.019267114899559113,0.016371548783514368,0.01442432384161869,0.01378227494122139,0.016330396368697802,0.028936361844551575,0.03909925412624744,0.04416369090152188,0.04853652022649941,0.05612844731121559
454,0.0034712029881015702,0.0031569806597819784,0.003513163946225095,0.002825274811857836,0.003958921467004783,0.0033762327639186526,0.004120873718322884,0.004708494509478851,0.006633425629740991,0.005477746311870208,0.007053252299011816,0.005460931601801874,0.010383916088613205,0.009531755521950663,0.010047056351549037,0.01018108319617026,0.00719390380458935,0.005534816598949029,0.004389474084656295
458,0.7930820361903329,0.7807045354866751,0.7390707666896388,0.6944336921180381,0.6584431852789474,0.674232743933427,0.6863403773265192,0.7065964141203115,0.6705504450191552,0.7336860616847763,0.7684924456707177,0.8192061485078438,0.8164205606156912,0.8016747541271576,0.7986031305985447,0.8051762538358239,0.8670128095317982,0.836128961946191,0.8785302954353376
462,0.0004374142193114866,0.00046467284604346094,0.0004631261503505198,0.0005421986714665525,0.0005181348929621366,0.0007938837121169207,0.0005758387062030806,0.0003721981898346943,0.0002728121795749485,0.00023907729423859096,0.00020227362607995065,0.0001576240644997559,0.00020401174569331434,0.00027972317943415103,0.00026622617601353496,0.00023322642327298354,0.0002766598353382312,0.00027679401826842325,0.0003774029163121156
470,0.019212728887417534,0.0172188750409609,0.013813543841141833,0.017966205789168025,0.018749627306704778,0.018164125712728692,0.017856021241158603,0.017055491310580262,0.015867219110798678,0.01353986077107439,0.01382645558962723,0.01438180991878395,0.015236105773345486,0.015489870341290382,0.014255511779741844,0.013619149868297547,0.01237575222157193,0.013737906819253022,0.010514467710246795
480,0.01851951251655526,0.016477851914171737,0.019441883055882448,0.017646648875991044,0.016121276543484712,0.018075871106919546,0.01947625306206841,0.01807729321857097,0.01786393654599105,0.01828010192698298,0.017861427009514715,0.016779272430061866,0.017571831878249636,0.015755250363816302,0.016243000835556083,0.016428883328775932,0.016438869985017954,0.01621113993061852,0.01568961058508094
484,1.5043183029949612,1.6351617476359495,1.5974305220652694,1.5392474497054642,1.2934014404815053,1.2744869350044006,1.2957689082093244,1.3189383020066057,1.2314319064658013,1.152842363175969,1.140711674565514,1.1554757438727719,1.1427137894058155,1.21302159878337,1.2913456060349449,1.3918371963527243,1.4314175418336181,1.4390549448638945,1.3845267265033463
490,2.601140754974873,2.7003611666440324,2.285878245127729,2.1921491215394813,2.0196118887040275,1.9341074615711449,1.8288341006710762,1.8536101553328876,1.6400882352538517,1.5106746389459371,1.451914965628666,1.6231313269709136,1.5296462485218576,1.4955424944054592,1.4760711431865203,1.441600292592586,1.4836955491907395,1.5548562500737535,1.5493746300207132
504,0.12691366824909803,0.12984351025367138,0.131326910323315,0.14407285681722354,0.13693226815297463,0.12971469852529097,0.13747028882996296,0.1394262511645186,0.15161002834665563,0.1590283319447204,0.1452231432282735,0.14921906109089417,0.13684312010042546,0.12893627408172972,0.127136171941563,0.1350498039756745,0.13341903365537913,0.1479291870650049,0.1575463455012048
508,0.0015954764190517414,0.0024491610832671714,0.004123506840034077,0.005189137608498778,0.005646953593950169,0.006743562073506085,0.0068971399460468815,0.00934723214458461,0.009059883223235497,0.010260450198043707,0.0160738559998263,0.023210536661836062,0.015051999648001614,0.012117482857573973,0.015587134526166823,0.019525394373145627,0.012429894556556902,0.014342513591665869,0.00874979337292689
51,0.0022064741831246903,0.002597084199054399,0.0036036474639718394,0.0055815047826489,0.006025591233646973,0.005310552850487071,0.006259268323782368,0.007731628257110341,0.008774532577962386,0.006029161940316044,0.005033030261584701,0.004770977000209884,0.0046504750787438875,0.005817631440909708,0.0060884597336192,0.006204080701452437,0.0073205462475858935,0.007417366305189541,0.0074793936607868644
512,0.02852217745429412,0.031337663712609244,0.035469004649151856,0.03693077901290362,0.017614518814699016,0.02544819545120355,0.026843215642823097,0.0285312525766842,0.02974329161243658,0.03907320910463536,0.05072728215806974,0.05366841469183856,0.05134198921306769,0.05199398408124744,0.05776987050200599,0.04352877041057824,0.05604687406793001,0.04844153956655568,0.05754835664222881
52,0.004385839975188854,0.004359595370316412,0.003918961761712348,0.0033996558692601557,0.0026433222077768613,0.002067341084144122,0.0024124903430492355,0.0030680436698687923,0.0019365665603470559,0.0029272694682115604,0.0027647650190890166,0.002329620435042985,0.0017352661127800926,0.002259518643911765,0.0018964475272378618,0.0020848685452775116,0.0026481049274446997,0.0026616100400942244,0.002734611029168514
528,3.083116288358999,3.1101618902889445,2.9761293997262492,3.028820155362363,3.3100414704393764,3.53710449827902,3.4279857824846087,3.4793672164268212,3.4794909380767547,3.510045473021859,3.4146493384778256,3.293323017493829,3.3166671936004404,3.2226449288292542,3.32858222212811,3.2831285765840703,2.981521413310998,3.1554799850525517,3.2101248386689996
554,0.3560033497212398,0.40017488207315444,0.42361329785505,0.39981097652847336,0.4086570624631271,0.4050385550552332,0.3825239646508853,0.3518628884178825,0.35272790089887474,0.3454111180290437,0.32312713508614005,0.3305412880721672,0.34479096169489754,0.35636067955207157,0.35003790647167593,0.3549953984907412,0.3366471535873844,0.32249112179772843,0.31831742710959127
558,0.0073016866284574935,0.007979176721329312,0.009354387831263751,0.009074064333290738,0.009371402927086813,0.009701734491123444,0.009676080390514447,0.006260702648193011,0.010915026803306952,0.014077120184308912,0.009965650125463929,0.010457706081057118,0.010900537277926614,0.020255820537412404,0.02032014205014288,0.020321617892741704,0.021372928189513578,0.019876921188953137,0.01970112832850465
56,3.5674240393457373,3.4029195155863188,3.610253674946745,3.7141617043302033,3.8387833324306917,3.8771661944498303,3.7037125863833,3.661230534022195,3.70700170207465,3.4549188349689004,3.2994569596512138,3.0379628234067875,2.888722452212089,2.7236465896937365,2.9586319774611343,2.7077674980971107,2.5402416885099717,2.5687841951231465,2.65213365684418
579,0.501100704673474,0.39849949887421104,0.4210309581065777,0.470442721344501,0.5075804994664335,0.4294434055960633,0.4259853934682373,0.4018051532654756,0.4632609518740821,0.4518823699154759,0.419283882280084,0.3808502921212418,0.35536727503981264,0.3380878991224769,0.29045723891685193,0.2836930879363015,0.2655760208006773,0.28682092459174746,0.2851708217263215
600,0.014111986601380294,0.016450162796904064,0.022566635619931698,0.02035073569453526,0.02203301088315064,0.022607089655011806,0.02229672784755277,0.024265325307024084,0.031277347933579475,0.03821226975638034,0.03063723600503381,0.0355888991742106,0.03757346546069646,0.034548130317800685,0.04567799414948541,0.04903538892676442,0.04563364258957989,0.0479524880336233,0.04258390494062673
604,0.1467382325452961,0.17670661847699184,0.14409390105677763,0.15554516779048908,0.19189661916291886,0.20611750879414223,0.2076749384308503,0.23330706778601237,0.24446600724632891,0.24170825508660707,0.2074928159037178,0.2438164233989409,0.24071196902119607,0.24449730651347865,0.2503557397007057,0.2475320504756072,0.23814409320764826,0.24366060003081944,0.24968425226460478
608,0.3429697499399543,0.37659125017604606,0.33766479689805995,0.3085212433360877,0.28240488025189286,0.27395059914631553,0.2800203428171922,0.29445844276434174,0.21947190860842256,0.2080973876942112,0.20635373379883765,0.2522706429092453,0.2559100336916458,0.2589314325674062,0.2535640858889949,0.3009374147065087,0.2944795173153769,0.2964236802553432,0.31448188360899426
616,0.5272441928570092,0.544376837667888,0.6251786149326355,0.6763135052396204,0.7732348525713301,0.8498791440976681,0.9267888386032572,0.9881482015894341,1.0669939877969368,1.1462443563871343,1.1026009455249473,1.0648738396907074,1.1057482582740643,1.083922466956335,1.2518150221148368,1.3435447817591222,1.3070775752993522,1.3541171517366988,1.3636270259171641
620,0.8548421582495069,0.7619599762787028,0.8203119056866292,0.9495772856933463,0.9024805230033793,0.948812060762331,0.8673514096393238,0.9164961401771884,0.924850187606936,1.0495573254840098,1.1172555863192144,1.077456860880827,0.9417930265767047,0.9566942355059874,1.0401697542098673,1.006986873628038,0.9592530409493432,1.0775145989365797,1.0470965330806326
642,0.13351107044910882,0.14566275852771085,0.16853505317340037,0.19757719017409558,0.22864090592865977,0.25477310390147256,0.274582072629299,0.3077714590914609,0.3487712572308681,0.3591911327202533,0.34448370517359966,0.310667361668399,0.36966250976058007,0.36496460431933414,0.3837664328956434,0.41755791724982655,0.4178541774837434,0.4624683326728548,0.48553988247011654
643,1.2865346611439399,1.162996916555309,0.8912306957968488,1.0573311059604402,1.0577363213090882,1.0670344348971907,1.120151196138213,1.1895641298521054,1.150337740410462,1.1196039598991556,1.1241464099898248,1.223113950370673,1.2036315820820926,1.2526062842832355,1.2177269542505462,0.9039243860342392,0.9288411700124066,1.0389420422105742,0.9651424706865108
659,0.00021907303979284948,0.00023703560752301583,0.00023562134071593692,0.0001900034410514235,0.0001527334074265183,0.0001512135511825943,7.89271268622641e-05,8.453900654297304e-05,9.971300367274413e-05,0.00014180164375295824,0.0001714764504981833,0.00013056667422892284,0.00013912939556791375,0.00010028174617580011,8.976686177479106e-05,9.975445009791266e-05,0.00011656315000103078,0.00017731151425416785,0.00011482474206648604
662,0.0004867645718642241,0.0004468658109868827,0.0004921656871295087,0.0006384484655703341,0.0007748354701589405,0.0005344744238980299,0.0006246368087923142,0.00052057966722297,0.00029365606466686604,0.0010827689993391754,0.001755616018893183,0.0013786459469890533,0.0005365688584607497,0.00028755266282817895,0.0005602187329847237,0.0007573167267944547,0.0007934655430409871,0.0007439326916122699,0.0009684189986925297
670,0.0007855861596670033,0.0009253785509613248,0.0008169345235487245,0.0005972898233331461,0.0005200801805774912,0.0004919007496482625,0.00042573721846409656,0.0003987505888254274,0.0003424303353007759,0.0003329457017908724,0.00040661200759614457,0.0003072324711206945,0.0002707676138922083,0.0002974895656981658,0.0002844632150098235,0.00029604543881887543,0.00033431067632010337,0.0003334045406043895,0.0002247728550500975
678,9.291819488122987e-06,1.8231495034419004e-05,1.3085413390696699e-05,1.6353419824597044e-05,1.8799968811228443e-05,1.8207445869552044e-05,1.1320920019170617e-05,1.2858840911088195e-05,1.7614211876691994e-05,2.406816629952126e-05,3.450593683014178e-05,2.153487179278861e-05,2.788342241081591e-05,1.8326310836775905e-05,2.5102870254715216e-05,3.490563513174625e-05,1.717174031181253e-05,3.917731746944325e-05,3.9858354966928115e-05
68,0.04645667055619595,0.03780353537728229,0.03337234509960713,0.016003940109038276,0.026271007245499793,0.027336475801816675,0.028622219150912464,0.03421341901559052,0.032929614831998986,0.03944632073441828,0.0444522615882876,0.04349109898086106,0.04084646991262456,0.04440360737594208,0.046969289501447055,0.04908162161520184,0.04761180456608337,0.05066622425396093,0.04594736896950832
