product,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
10,0.18852679946299633,0.1634659459563703,0.17723920307706215,0.1824349049427724,0.18654461159947555,0.1701321308209078,0.16245169397857243,0.17278866192589648,0.177605687116712,0.23689970588361217,0.15425549221187182,0.16929766457462234,0.1786231049530281,0.14569376306947884,0.15288165815640511,0.13375296278862242,0.132692852203627,0.14403518756575318,0.12731134737562744
20,0.05293559141115479,0.046367308488839486,0.040696921210444444,0.03189487355005227,0.04815771138477245,0.038847174195072054,0.03450365606053945,0.030378055448965418,0.03236800350977152,0.03526199355600667,0.022422284119981244,0.019655066071897008,0.026441926541620073,0.029032009042227937,0.031574436068026686,0.026305399617283117,0.024895593445783463,0.02775881377994943,0.02119586155715527
21,3.5959453285293406,3.656219132390826,3.3544158639019734,3.235390514049776,2.87795317013809,3.2718019595904875,3.6096989999581637,3.1312547464030764,2.403448371910509,2.3241398621457083,2.231082111943575,2.45863868798887,2.295080304494944,2.327315844863148,2.5239874032541487,2.2723007589316118,2.4369234164460414,2.9183149151513903,2.607988150834442
30,0.005809514751618717,0.005312890876742596,0.0045017121996998415,0.005258781311605834,0.004497350532678488,0.006210182790800668,0.006029136381440879,0.0022252786229638596,0.002216517611498485,0.0019668712620308066,0.002554930979773939,0.0025449168035225926,0.002370750782529463,0.002578314912360088,0.002059844050414285,0.0021430182528870585,0.0023506296514707718,0.0025423765183314236,0.0020563359021428715
40,0.07230310089394452,0.06631709847048774,0.059482621636762184,0.061613244396097736,0.06086115981200224,0.054438103089199545,0.05020710327666354,0.04893212093301622,0.04159526367690072,0.04210119659624479,0.03492920119431667,0.03561476968213346,0.03629551533283764,0.034852160507018407,0.0333388395282713,0.029387497712722484,0.029716491625318673,0.03264631397393048,0.025034708833941238
41,35.909480002853236,38.26459679360932,35.19271610175653,40.08569804253519,34.9113567518074,40.14375636230567,41.72363107616745,42.81530716816679,42.574671896418174,36.40199218105831,28.141669755308207,27.416875547498773,24.625165223927553,28.182697016278585,23.926051371361467,24.260903363940344,24.31969885561227,21.629432691958478,16.199019288161413
50,0.7004489833243372,0.6900959463903127,0.7364285231234072,0.7218414509630939,0.7652350882754307,0.7925951153609329,0.7664669311629858,0.6865512582237965,0.8696494615715284,0.8354328309527963,0.6726342302456371,0.7300357494791995,0.7192767212842106,0.6069374079686305,0.6369736429276062,0.5960020595853962,0.5387439927879636,0.6251644732367553,0.49366514404463563
51,0.23931374806569758,1.1310217742382302,1.1859140535014485,1.1338281447340237,1.0300314096062615,1.3054420097692734,1.455347519155783,1.0535851386197965,1.180760169783685,1.1212219154082639,1.2576092921236501,1.5026092130507536,1.4753439747726842,1.0644103459471377,1.2568729699663992,1.1982230009899921,0.9928120206695328,1.0456725496842387,0.9104565686736417
60,0.12466206445915044,0.11176994587490574,0.10014565214175841,0.078753307338241,0.09323986165627197,0.10515198560280226,0.09687043668900853,0.09475330522604711,0.11155703009050554,0.1321329873599785,0.12340403005127978,0.13028065713845186,0.14988912098132004,0.1268071649175097,0.13438887751863451,0.11948217240936633,0.11334150727488104,0.12318407816828658,0.09840226918225088
70,0.11274124249506495,0.12762824491089358,0.08871982818114411,0.11584383508793537,0.11087642773417977,0.10325552604396722,0.08548940161210156,0.055206287005497595,0.07158590079524833,0.08882567059170238,0.08287832166763079,0.09033632595812474,0.0829898795688005,0.08968982786277613,0.0845375796664395,0.07744079583305073,0.06988435380249663,0.07125734766398063,0.05657973081434446
71,0.0837610313408468,0.08577945658398431,0.07309938676300118,0.09357888215830472,0.07252158901106869,0.08554406938363235,0.08323003648144009,0.10104165929872867,0.07743829479136753,0.07966461885433813,0.05939236006328588,0.06734621356767637,0.09639303600313703,0.08001202336415877,0.08602839527669054,0.06902087570165376,0.05069643057869873,0.06589317275249951,0.0545422296892958
80,0.008495154985004832,0.008898454370969398,0.00974375558208605,0.011834021058371492,0.011749385634375184,0.011030323082121839,0.011272832202369512,0.011819862734865244,0.011247358990882344,0.012395485474286521,0.010871780466121398,0.012151721130276839,0.014823399337936955,0.014633843289990926,0.014631192235848633,0.015154801261141508,0.012922894540299027,0.014449921145514133,0.009857680240583679
81,0.3116915907940188,0.330987528701706,0.32320735811470663,0.27916291866432513,0.2540392139929157,0.2764339473413634,0.2300308493635669,0.22143816332575655,0.19920862162908834,0.22349974087981747,0.13881484188843646,0.2018959553728334,0.21393614980837028,0.16915302777000082,0.17748076911509378,0.1655729930501498,0.11677106992784954,0.13267504284768647,0.11589654270913269
90,0.0037149614995216616,0.003966794168858129,0.006683630239622499,0.006534635510833092,0.007546801311466253,0.010116817979679917,0.009087352494540393,0.015581676661761783,0.015608011876549838,0.014839869015273916,0.013074524558169286,0.009137228594757674,0.012494356813174085,0.015428748138475371,0.02002090134909664,0.01706926740846909,0.015706140885498873,0.016328388744537046,0.010702668861327732
91,1.4605995512788938,1.7716362653253048,1.4898599394230558,1.266402294157209,2.050227212052781,1.784905728866649,1.629792161298218,1.6595917211060516,1.3568088982575328,1.9336291325066988,1.4258377158440103,1.3279271205351784,1.5228532544862736,1.1500863266285324,1.3092562899400217,1.1524417511010403,0.8894375685100689,0.9591731107218314,0.7311632850094617
100,0.03555354496868079,0.04201205152272051,0.035290262533512945,0.03187884658474353,0.03476735319500153,0.03458298970395495,0.03652627321818491,0.030526145919431532,0.023091482778578636,0.02233155529572403,0.01862565083639684,0.015778367113559358,0.018979756352828524,0.01504457826969113,0.015807326622417035,0.014575177552919042,0.019976722772563234,0.023287493230519585,0.019897210759991932
110,0.11350663401818148,0.11377453703050472,0.11657143834219097,0.10820721252492035,0.11106879957481783,0.1092844475693613,0.10333796236800505,0.11700894517266025,0.09048294391096344,0.08741643879384521,0.07736907049044055,0.07115807171685425,0.0664431081048687,0.06235339646063247,0.06238042615525273,0.05651503054753542,0.05385433305837095,0.06398939337583893,0.04437018775450849
120,0.022748155339934132,0.01981639547995023,0.03597387521099447,0.03393051795835532,0.03028332782423998,0.03058307158864855,0.02510088633974768,0.024987061641323662,0.029241145116403376,0.0282258910703671,0.02697554048514244,0.024741704927651605,0.0243553130670271,0.02549144475356051,0.022323875976121458,0.02313727113440269,0.022450643873267624,0.02577926736771665,0.014920956990913364
121,0.4055214076063589,0.23780924249240173,0.366449739399376,0.3721955816381225,0.37820385254684213,0.44336750644526524,0.4063635343825894,0.48789332874931196,0.5179108330068161,0.4021845453378084,0.47401107217031796,0.5479070180045023,0.6030264752026705,0.4778685994714105,0.43693694526955656,0.44458147921796026,0.43564766570124513,0.4476559081493171,0.421950142082422
130,0.7737345066664857,0.9600664619429297,1.1643840013966507,0.9707681814602006,1.1889616051790552,1.1052321621342769,1.4436630490519307,1.3367301461484737,1.2641890819651243,1.445682975445849,1.114330453953923,1.2301214372096223,1.2374291370239694,0.9002522387583839,1.2033492355268351,1.1248293387423691,1.0458903604616832,1.07551040517055,0.9554823821349097
140,1.4337815044636726,1.920559800665653,1.307020058358364,1.221905409499552,0.6198345138213208,1.1743922698481761,1.1887089858267565,1.0265153269063236,0.7216217764452165,2.7013320231793223,2.3185658625281067,1.8360664762342231,1.9853591076100099,1.8208647154135635,1.9225047324145221,1.7899245857804942,2.358939384390354,2.655622099995646,2.217726043925115
150,0.10329933844685019,0.10154600762738444,0.05806252203373573,0.03153061965070658,0.06180267901502548,0.042502856080024305,0.08376238443512003,0.08045285232406567,0.04484973617757915,0.06868381513616763,0.06300531284899515,0.05171866407684073,0.07548548828630794,0.07713014241226249,0.07323142742636851,0.0767235564596082,0.05597405296606898,0.07385201038236576,0.06521609423700947
151,0.050549555376267784,0.06864616791032453,0.04339522522970574,0.06603900119210772,0.05475297809550102,0.05257541854840096,0.050425890940175924,0.04566800387929124,0.03812789924150448,0.03572318542904804,0.038594444965528656,0.04004017805085778,0.034690242806178016,0.033419171238019296,0.04127552990379944,0.03674754408735835,0.030143147948466037,0.039598473192054645,0.03419730680530859
152,3.400060454199204,2.792693798237,4.345756508821095,3.1369977731583147,2.360372478985871,3.004557024392477,3.387132612114126,3.7638845745767324,4.999645786536058,4.578947874267646,6.080804740082189,5.535221408945713,3.9741596852615406,3.492454457456975,4.307746796479348,4.834422052596005,7.245138554942486,7.537889983918529,4.718526597631353
