network_id,from_id,to_id,export_value,alpha,network_name
3,208,616,83901305,0.9333,"Mineral fuels, lubricants and related materials"
3,208,620,102790,0.9997,"Mineral fuels, lubricants and related materials"
3,208,642,7614,0.9826,"Mineral fuels, lubricants and related materials"
3,208,703,843679,1.0,"Mineral fuels, lubricants and related materials"
3,208,705,1806857,1.0,"Mineral fuels, lubricants and related materials"
3,208,724,10644220,0.8093,"Mineral fuels, lubricants and related materials"
3,208,752,696671548,0.0002,"Mineral fuels, lubricants and related materials"
3,208,826,140841706,0.7864,"Mineral fuels, lubricants and related materials"
3,233,40,170728,0.9936,"Mineral fuels, lubricants and related materials"
3,233,56,4450701,0.8449,"Mineral fuels, lubricants and related materials"
3,233,100,640215,0.9761,"Mineral fuels, lubricants and related materials"
3,233,203,346010,0.987,"Mineral fuels, lubricants and related materials"
3,233,208,28861152,0.3286,"Mineral fuels, lubricants and related materials"
3,233,246,260448008,0.6418,"Mineral fuels, lubricants and related materials"
3,233,251,416371,0.9492,"Mineral fuels, lubricants and related materials"
3,233,276,8548451,0.9854,"Mineral fuels, lubricants and related materials"
3,233,300,297874,0.9849,"Mineral fuels, lubricants and related materials"
3,233,348,22212,0.9924,"Mineral fuels, lubricants and related materials"
3,233,381,762231,0.9888,"Mineral fuels, lubricants and related materials"
3,233,428,24089614,0.0003,"Mineral fuels, lubricants and related materials"
3,233,440,411823779,0.655,"Mineral fuels, lubricants and related materials"
3,233,442,1472,1.0,"Mineral fuels, lubricants and related materials"
3,233,528,27135250,0.7467,"Mineral fuels, lubricants and related materials"
3,233,616,24111777,0.9877,"Mineral fuels, lubricants and related materials"
3,233,642,101,0.9781,"Mineral fuels, lubricants and related materials"
3,233,703,153368,0.9989,"Mineral fuels, lubricants and related materials"
3,233,705,3679802,0.9999,"Mineral fuels, lubricants and related materials"
3,233,724,14880802,0.9232,"Mineral fuels, lubricants and related materials"
3,233,752,30258355,0.952,"Mineral fuels, lubricants and related materials"
3,233,826,24747160,0.9672,"Mineral fuels, lubricants and related materials"
3,246,40,345880,0.9976,"Mineral fuels, lubricants and related materials"
3,246,56,56447668,0.6704,"Mineral fuels, lubricants and related materials"
3,246,100,98601,0.9993,"Mineral fuels, lubricants and related materials"
3,246,191,732,1.0,"Mineral fuels, lubricants and related materials"
3,246,203,2124080,0.9852,"Mineral fuels, lubricants and related materials"
3,246,208,154191606,0.3305,"Mineral fuels, lubricants and related materials"
3,246,233,62560118,0.6418,"Mineral fuels, lubricants and related materials"
3,246,251,27570442,0.8257,"Mineral fuels, lubricants and related materials"
3,246,276,69800289,0.6063,"Mineral fuels, lubricants and related materials"
3,246,300,3133507,0.9967,"Mineral fuels, lubricants and related materials"
3,246,348,1481318,0.9994,"Mineral fuels, lubricants and related materials"
3,246,372,2807,0.6623,"Mineral fuels, lubricants and related materials"
3,246,381,7026164,0.9057,"Mineral fuels, lubricants and related materials"
3,246,428,280477,0.0001,"Mineral fuels, lubricants and related materials"
3,246,440,4022255,0.099,"Mineral fuels, lubricants and related materials"
3,246,442,19959,0.9997,"Mineral fuels, lubricants and related materials"
3,246,528,310307575,0.4338,"Mineral fuels, lubricants and related materials"
3,246,616,24970230,0.7661,"Mineral fuels, lubricants and related materials"
3,246,620,19473,0.9961,"Mineral fuels, lubricants and related materials"
3,246,642,127718,0.9991,"Mineral fuels, lubricants and related materials"
3,246,703,517,0.9998,"Mineral fuels, lubricants and related materials"
3,246,705,512345,0.9996,"Mineral fuels, lubricants and related materials"
3,246,724,1847995,0.9792,"Mineral fuels, lubricants and related materials"
3,246,752,1758454759,0.0073,"Mineral fuels, lubricants and related materials"
3,246,826,46582516,0.2959,"Mineral fuels, lubricants and related materials"
3,251,40,1906824,0.9964,"Mineral fuels, lubricants and related materials"
3,251,56,5568403106,0.0,"Mineral fuels, lubricants and related materials"
3,251,100,1099909,0.9979,"Mineral fuels, lubricants and related materials"
3,251,191,4545710,0.9915,"Mineral fuels, lubricants and related materials"
3,251,203,33000419,0.9399,"Mineral fuels, lubricants and related materials"
3,251,208,62698507,0.8888,"Mineral fuels, lubricants and related materials"
3,251,233,27763571,0.9492,"Mineral fuels, lubricants and related materials"
3,251,246,101757229,0.8257,"Mineral fuels, lubricants and related materials"
3,251,276,1122687008,0.1743,"Mineral fuels, lubricants and related materials"
3,251,300,23048196,0.6812,"Mineral fuels, lubricants and related materials"
3,251,348,7991027,0.8621,"Mineral fuels, lubricants and related materials"
3,251,372,48695084,0.4808,"Mineral fuels, lubricants and related materials"
3,251,381,1092164628,0.0031,"Mineral fuels, lubricants and related materials"
3,251,428,4136861,0.9858,"Mineral fuels, lubricants and related materials"
3,251,440,103443621,0.8957,"Mineral fuels, lubricants and related materials"
3,251,442,2327874,0.1355,"Mineral fuels, lubricants and related materials"
3,251,470,61375000,0.0121,"Mineral fuels, lubricants and related materials"
3,251,528,2407567169,0.128,"Mineral fuels, lubricants and related materials"
3,251,616,94272313,0.7333,"Mineral fuels, lubricants and related materials"
3,251,620,136943427,0.6555,"Mineral fuels, lubricants and related materials"
3,251,642,5060262,0.7411,"Mineral fuels, lubricants and related materials"
3,251,703,86777433,0.9247,"Mineral fuels, lubricants and related materials"
3,251,705,587589,0.4023,"Mineral fuels, lubricants and related materials"
3,251,724,1858155464,0.0001,"Mineral fuels, lubricants and related materials"
3,251,752,144711734,0.7818,"Mineral fuels, lubricants and related materials"
3,251,826,1919025898,0.0635,"Mineral fuels, lubricants and related materials"
3,276,40,425593663,0.4603,"Mineral fuels, lubricants and related materials"
3,276,56,4571404105,0.0001,"Mineral fuels, lubricants and related materials"
3,276,100,11100694,0.9802,"Mineral fuels, lubricants and related materials"
3,276,191,4178833,0.9925,"Mineral fuels, lubricants and related materials"
3,276,203,869611260,0.1997,"Mineral fuels, lubricants and related materials"
3,276,208,335001047,0.544,"Mineral fuels, lubricants and related materials"
3,276,233,8173550,0.9854,"Mineral fuels, lubricants and related materials"
3,276,246,275904676,0.6063,"Mineral fuels, lubricants and related materials"
3,276,251,940719645,0.1743,"Mineral fuels, lubricants and related materials"
3,276,300,82356118,0.6496,"Mineral fuels, lubricants and related materials"
3,276,348,101855676,0.1692,"Mineral fuels, lubricants and related materials"
3,276,372,1140476,0.314,"Mineral fuels, lubricants and related materials"
3,276,381,343147581,0.5151,"Mineral fuels, lubricants and related materials"
3,276,428,32317363,0.5144,"Mineral fuels, lubricants and related materials"
3,276,440,24791563,0.5638,"Mineral fuels, lubricants and related materials"
3,276,442,1760482,0.0001,"Mineral fuels, lubricants and related materials"
3,276,470,207000,0.9644,"Mineral fuels, lubricants and related materials"
3,276,528,9843047886,0.0192,"Mineral fuels, lubricants and related materials"
3,276,616,989370750,0.0,"Mineral fuels, lubricants and related materials"
3,276,620,607125,0.7098,"Mineral fuels, lubricants and related materials"
3,276,642,63532549,0.1818,"Mineral fuels, lubricants and related materials"
3,276,703,208355637,0.3792,"Mineral fuels, lubricants and related materials"
3,276,705,108816168,0.5526,"Mineral fuels, lubricants and related materials"
3,276,724,58825822,0.4284,"Mineral fuels, lubricants and related materials"
3,276,752,581137589,0.3642,"Mineral fuels, lubricants and related materials"
3,276,826,2626452827,0.3827,"Mineral fuels, lubricants and related materials"
3,300,40,913385,0.987,"Mineral fuels, lubricants and related materials"
3,300,56,101539196,0.2243,"Mineral fuels, lubricants and related materials"
3,300,100,48798317,0.4928,"Mineral fuels, lubricants and related materials"
3,300,191,1343,1.0,"Mineral fuels, lubricants and related materials"
3,300,196,2064390,0.713,"Mineral fuels, lubricants and related materials"
3,300,203,271062,0.9961,"Mineral fuels, lubricants and related materials"
3,300,208,55228239,0.4483,"Mineral fuels, lubricants and related materials"
3,300,233,1064162,0.9849,"Mineral fuels, lubricants and related materials"
3,300,246,229187,0.9967,"Mineral fuels, lubricants and related materials"
3,300,251,26641871,0.6812,"Mineral fuels, lubricants and related materials"
3,300,276,29913671,0.6496,"Mineral fuels, lubricants and related materials"
3,300,348,3613526,0.9766,"Mineral fuels, lubricants and related materials"
3,300,372,5949,0.1745,"Mineral fuels, lubricants and related materials"
3,300,381,66372102,0.0447,"Mineral fuels, lubricants and related materials"
3,300,428,963389,0.9313,"Mineral fuels, lubricants and related materials"
3,300,440,4007006,0.9187,"Mineral fuels, lubricants and related materials"
3,300,442,1496,0.9763,"Mineral fuels, lubricants and related materials"
3,300,470,37000,0.0103,"Mineral fuels, lubricants and related materials"
3,300,528,84392935,0.9415,"Mineral fuels, lubricants and related materials"
3,300,616,6802056,0.9064,"Mineral fuels, lubricants and related materials"
3,300,620,19064035,0.6271,"Mineral fuels, lubricants and related materials"
3,300,642,220739247,0.5782,"Mineral fuels, lubricants and related materials"
3,300,703,156780,0.987,"Mineral fuels, lubricants and related materials"
3,300,705,350660,0.1381,"Mineral fuels, lubricants and related materials"
3,300,724,503733529,0.6966,"Mineral fuels, lubricants and related materials"
3,300,752,118899800,0.9129,"Mineral fuels, lubricants and related materials"
3,300,826,58612894,0.7638,"Mineral fuels, lubricants and related materials"
3,348,40,654925720,0.0,"Mineral fuels, lubricants and related materials"
3,348,56,25191451,0.7245,"Mineral fuels, lubricants and related materials"
3,348,100,63113347,0.4426,"Mineral fuels, lubricants and related materials"
3,348,191,115364079,0.2209,"Mineral fuels, lubricants and related materials"
3,348,203,183010208,0.0874,"Mineral fuels, lubricants and related materials"
3,348,208,21781,0.9997,"Mineral fuels, lubricants and related materials"
3,348,233,601514,0.9924,"Mineral fuels, lubricants and related materials"
3,348,246,48835,0.9994,"Mineral fuels, lubricants and related materials"
3,348,251,11634626,0.8621,"Mineral fuels, lubricants and related materials"
3,348,276,135083676,0.1692,"Mineral fuels, lubricants and related materials"
3,348,300,1862875,0.9766,"Mineral fuels, lubricants and related materials"
3,348,372,5455,0.9673,"Mineral fuels, lubricants and related materials"
3,348,381,16941257,0.826,"Mineral fuels, lubricants and related materials"
3,348,428,2278213,0.9675,"Mineral fuels, lubricants and related materials"
3,348,440,3777138,0.989,"Mineral fuels, lubricants and related materials"
3,348,442,431,0.9948,"Mineral fuels, lubricants and related materials"
3,348,528,13936952,0.9741,"Mineral fuels, lubricants and related materials"
3,348,616,68529559,0.7401,"Mineral fuels, lubricants and related materials"
3,348,620,345319,0.9758,"Mineral fuels, lubricants and related materials"
3,348,642,230578479,0.0,"Mineral fuels, lubricants and related materials"
3,348,703,599053016,0.2613,"Mineral fuels, lubricants and related materials"
3,348,705,68377474,0.2534,"Mineral fuels, lubricants and related materials"
3,348,724,1405075,0.9961,"Mineral fuels, lubricants and related materials"
3,348,752,865425,0.9952,"Mineral fuels, lubricants and related materials"
3,348,826,3553518,0.9821,"Mineral fuels, lubricants and related materials"
3,372,40,162561,0.9948,"Mineral fuels, lubricants and related materials"
3,372,56,44204186,0.2325,"Mineral fuels, lubricants and related materials"
3,372,100,16335584,0.5889,"Mineral fuels, lubricants and related materials"
3,372,191,18447530,0.5495,"Mineral fuels, lubricants and related materials"
3,372,203,13797,0.9996,"Mineral fuels, lubricants and related materials"
3,372,208,289719,0.9907,"Mineral fuels, lubricants and related materials"
3,372,233,483094,0.9846,"Mineral fuels, lubricants and related materials"
3,372,246,12738723,0.6623,"Mineral fuels, lubricants and related materials"
3,372,251,22501196,0.4808,"Mineral fuels, lubricants and related materials"
3,372,276,35300803,0.314,"Mineral fuels, lubricants and related materials"
3,372,300,52611238,0.1745,"Mineral fuels, lubricants and related materials"
3,372,348,1036376,0.9673,"Mineral fuels, lubricants and related materials"
3,372,381,3126641,0.9787,"Mineral fuels, lubricants and related materials"
3,372,428,601854,0.9803,"Mineral fuels, lubricants and related materials"
3,372,440,300796,0.9942,"Mineral fuels, lubricants and related materials"
3,372,442,165,0.4373,"Mineral fuels, lubricants and related materials"
3,372,528,59815668,0.8654,"Mineral fuels, lubricants and related materials"
3,372,616,10785228,1.0,"Mineral fuels, lubricants and related materials"
3,372,620,746,0.991,"Mineral fuels, lubricants and related materials"
3,372,642,104,0.9999,"Mineral fuels, lubricants and related materials"
3,372,703,354,1.0,"Mineral fuels, lubricants and related materials"
3,372,705,264137,1.0,"Mineral fuels, lubricants and related materials"
3,372,724,76497146,0.9923,"Mineral fuels, lubricants and related materials"
3,372,752,34129155,1.0,"Mineral fuels, lubricants and related materials"
3,372,826,2380182500,0.4393,"Mineral fuels, lubricants and related materials"
3,381,40,163184767,0.557,"Mineral fuels, lubricants and related materials"
3,381,56,243150849,0.4161,"Mineral fuels, lubricants and related materials"
3,381,100,50963312,0.8342,"Mineral fuels, lubricants and related materials"
3,381,191,259140442,0.3924,"Mineral fuels, lubricants and related materials"
3,381,196,14499642,0.0842,"Mineral fuels, lubricants and related materials"
3,381,203,8555363,0.9701,"Mineral fuels, lubricants and related materials"
3,381,208,17997203,0.9381,"Mineral fuels, lubricants and related materials"
3,381,233,3176143,0.9888,"Mineral fuels, lubricants and related materials"
3,381,246,27895808,0.9057,"Mineral fuels, lubricants and related materials"
3,381,251,1460334756,0.0031,"Mineral fuels, lubricants and related materials"
3,381,276,184728486,0.5151,"Mineral fuels, lubricants and related materials"
3,381,300,826328417,0.0447,"Mineral fuels, lubricants and related materials"
3,381,348,53723714,0.826,"Mineral fuels, lubricants and related materials"
3,381,372,6083650,0.9787,"Mineral fuels, lubricants and related materials"
3,381,428,24488876,0.9724,"Mineral fuels, lubricants and related materials"
3,381,440,7609087,0.9745,"Mineral fuels, lubricants and related materials"
3,381,442,40351,0.9994,"Mineral fuels, lubricants and related materials"
3,381,470,76089000,0.0,"Mineral fuels, lubricants and related materials"
3,381,528,133715710,0.3847,"Mineral fuels, lubricants and related materials"
3,381,616,182850832,0.8196,"Mineral fuels, lubricants and related materials"
3,381,620,99218352,0.7442,"Mineral fuels, lubricants and related materials"
3,381,642,41084193,0.1272,"Mineral fuels, lubricants and related materials"
3,381,703,9880309,0.9663,"Mineral fuels, lubricants and related materials"
3,381,705,432007173,0.0,"Mineral fuels, lubricants and related materials"
3,381,724,1030240422,0.0004,"Mineral fuels, lubricants and related materials"
3,381,752,16818192,0.9286,"Mineral fuels, lubricants and related materials"
3,381,826,166500176,0.6458,"Mineral fuels, lubricants and related materials"
3,428,40,61292,0.998,"Mineral fuels, lubricants and related materials"
3,428,56,1486600,0.9521,"Mineral fuels, lubricants and related materials"
3,428,100,574649,0.9812,"Mineral fuels, lubricants and related materials"
3,428,203,956512,0.9689,"Mineral fuels, lubricants and related materials"
3,428,208,96695,0.9968,"Mineral fuels, lubricants and related materials"
3,428,233,212993056,0.0003,"Mineral fuels, lubricants and related materials"
3,428,246,244162294,0.0001,"Mineral fuels, lubricants and related materials"
3,428,251,433655,0.9858,"Mineral fuels, lubricants and related materials"
3,428,276,19907114,0.5144,"Mineral fuels, lubricants and related materials"
3,428,300,2157176,0.9313,"Mineral fuels, lubricants and related materials"
3,428,348,1001813,0.9675,"Mineral fuels, lubricants and related materials"
3,428,381,848952,0.9724,"Mineral fuels, lubricants and related materials"
3,428,440,591837073,0.0085,"Mineral fuels, lubricants and related materials"
3,428,442,50,1.0,"Mineral fuels, lubricants and related materials"
3,428,528,1692865,0.9784,"Mineral fuels, lubricants and related materials"
3,428,616,8390937,0.7609,"Mineral fuels, lubricants and related materials"
3,428,642,24489,0.9409,"Mineral fuels, lubricants and related materials"
3,428,703,194973,0.9832,"Mineral fuels, lubricants and related materials"
3,428,705,52513,0.9962,"Mineral fuels, lubricants and related materials"
3,428,724,77475,0.97,"Mineral fuels, lubricants and related materials"
3,428,752,15398238,0.9998,"Mineral fuels, lubricants and related materials"
3,428,826,556840,0.9987,"Mineral fuels, lubricants and related materials"
3,440,40,160796,0.9969,"Mineral fuels, lubricants and related materials"
3,440,56,2845689,0.9464,"Mineral fuels, lubricants and related materials"
3,440,100,553670,0.9894,"Mineral fuels, lubricants and related materials"
3,440,191,9229,0.9998,"Mineral fuels, lubricants and related materials"
3,440,203,729008,0.986,"Mineral fuels, lubricants and related materials"
3,440,208,2246670,0.9575,"Mineral fuels, lubricants and related materials"
3,440,233,21716953,0.655,"Mineral fuels, lubricants and related materials"
3,440,246,114512363,0.099,"Mineral fuels, lubricants and related materials"
3,440,251,5686793,0.8957,"Mineral fuels, lubricants and related materials"
3,440,276,29333652,0.5638,"Mineral fuels, lubricants and related materials"
3,440,300,4379761,0.9187,"Mineral fuels, lubricants and related materials"
3,440,348,571392,0.989,"Mineral fuels, lubricants and related materials"
3,440,381,1334334,0.9745,"Mineral fuels, lubricants and related materials"
3,440,428,225570239,0.0085,"Mineral fuels, lubricants and related materials"
3,440,442,1934,1.0,"Mineral fuels, lubricants and related materials"
3,440,528,27987602,0.7987,"Mineral fuels, lubricants and related materials"
3,440,616,54748624,0.01,"Mineral fuels, lubricants and related materials"
3,440,642,45844,0.9523,"Mineral fuels, lubricants and related materials"
3,440,703,144370,0.9867,"Mineral fuels, lubricants and related materials"
3,440,705,5131,0.9643,"Mineral fuels, lubricants and related materials"
3,440,724,102131,0.9243,"Mineral fuels, lubricants and related materials"
3,440,752,107310604,0.9383,"Mineral fuels, lubricants and related materials"
3,440,826,228171166,0.949,"Mineral fuels, lubricants and related materials"
3,442,40,11955,0.9998,"Mineral fuels, lubricants and related materials"
3,442,56,1090771746,0.0,"Mineral fuels, lubricants and related materials"
3,442,100,5987813,0.9191,"Mineral fuels, lubricants and related materials"
3,442,191,218,1.0,"Mineral fuels, lubricants and related materials"
3,442,196,6064,0.999,"Mineral fuels, lubricants and related materials"
3,442,203,3081705,0.9575,"Mineral fuels, lubricants and related materials"
3,442,208,2839,1.0,"Mineral fuels, lubricants and related materials"
3,442,233,1,1.0,"Mineral fuels, lubricants and related materials"
3,442,251,136745870,0.1355,"Mineral fuels, lubricants and related materials"
3,442,276,533627481,0.0001,"Mineral fuels, lubricants and related materials"
3,442,300,1705264,0.9763,"Mineral fuels, lubricants and related materials"
3,442,348,369427,0.9948,"Mineral fuels, lubricants and related materials"
3,442,372,57859362,0.4373,"Mineral fuels, lubricants and related materials"
3,442,381,45302,0.9994,"Mineral fuels, lubricants and related materials"
3,442,470,2000,0.9999,"Mineral fuels, lubricants and related materials"
3,442,528,35519163,1.0,"Mineral fuels, lubricants and related materials"
3,442,616,20706,0.9964,"Mineral fuels, lubricants and related materials"
3,442,620,3468,0.9996,"Mineral fuels, lubricants and related materials"
3,442,642,7158,0.9999,"Mineral fuels, lubricants and related materials"
3,442,703,17149239,0.8756,"Mineral fuels, lubricants and related materials"
3,442,724,42262796,0.9999,"Mineral fuels, lubricants and related materials"
3,442,752,35390,1.0,"Mineral fuels, lubricants and related materials"
3,442,826,105027,1.0,"Mineral fuels, lubricants and related materials"
3,470,40,46104,0.9987,"Mineral fuels, lubricants and related materials"
3,470,56,89270813,0.0706,"Mineral fuels, lubricants and related materials"
3,470,100,813008,0.9773,"Mineral fuels, lubricants and related materials"
3,470,191,66939489,0.1407,"Mineral fuels, lubricants and related materials"
3,470,203,7549,0.9998,"Mineral fuels, lubricants and related materials"
3,470,208,5962603,0.8449,"Mineral fuels, lubricants and related materials"
3,470,233,121800,0.9966,"Mineral fuels, lubricants and related materials"
3,470,246,4813927,0.8728,"Mineral fuels, lubricants and related materials"
3,470,251,143656373,0.0121,"Mineral fuels, lubricants and related materials"
3,470,276,1287046,0.9644,"Mineral fuels, lubricants and related materials"
3,470,300,148513578,0.0103,"Mineral fuels, lubricants and related materials"
3,470,348,34922,0.999,"Mineral fuels, lubricants and related materials"
3,470,372,27535,0.9992,"Mineral fuels, lubricants and related materials"
3,470,381,406428087,0.0,"Mineral fuels, lubricants and related materials"
3,470,428,156682,0.9956,"Mineral fuels, lubricants and related materials"
3,470,440,30005,0.9992,"Mineral fuels, lubricants and related materials"
3,470,528,3520660,0.9996,"Mineral fuels, lubricants and related materials"
3,470,616,527635,0.9508,"Mineral fuels, lubricants and related materials"
3,470,642,2035,0.9999,"Mineral fuels, lubricants and related materials"
3,470,703,33145,0.9991,"Mineral fuels, lubricants and related materials"
3,470,705,1015066,0.9686,"Mineral fuels, lubricants and related materials"
3,470,724,249106573,0.8977,"Mineral fuels, lubricants and related materials"
3,470,752,12221654,0.707,"Mineral fuels, lubricants and related materials"
3,470,826,21886393,0.9982,"Mineral fuels, lubricants and related materials"
3,528,40,2122844,0.9976,"Mineral fuels, lubricants and related materials"
3,528,56,9017261617,0.0,"Mineral fuels, lubricants and related materials"
3,528,100,2676990,0.997,"Mineral fuels, lubricants and related materials"
3,528,191,19565,1.0,"Mineral fuels, lubricants and related materials"
3,528,196,17736972,0.0469,"Mineral fuels, lubricants and related materials"
3,528,203,34963630,0.9614,"Mineral fuels, lubricants and related materials"
3,528,208,394923085,0.6387,"Mineral fuels, lubricants and related materials"
3,528,233,258045536,0.7467,"Mineral fuels, lubricants and related materials"
3,528,246,730379205,0.4338,"Mineral fuels, lubricants and related materials"
3,528,251,1756200397,0.128,"Mineral fuels, lubricants and related materials"
3,528,276,3257716532,0.0192,"Mineral fuels, lubricants and related materials"
3,528,300,53515242,0.9415,"Mineral fuels, lubricants and related materials"
3,528,348,23277568,0.9741,"Mineral fuels, lubricants and related materials"
3,528,372,128118176,0.8654,"Mineral fuels, lubricants and related materials"
3,528,381,833424158,0.3847,"Mineral fuels, lubricants and related materials"
3,528,428,19414885,0.9784,"Mineral fuels, lubricants and related materials"
3,528,440,198873230,0.7987,"Mineral fuels, lubricants and related materials"
3,528,442,29140,1.0,"Mineral fuels, lubricants and related materials"
3,528,470,14000,0.9996,"Mineral fuels, lubricants and related materials"
3,528,616,673811747,0.6039,"Mineral fuels, lubricants and related materials"
3,528,620,378751232,0.1141,"Mineral fuels, lubricants and related materials"
3,528,642,13976608,0.8099,"Mineral fuels, lubricants and related materials"
3,528,703,11762811,0.9482,"Mineral fuels, lubricants and related materials"
3,528,705,189097,0.5826,"Mineral fuels, lubricants and related materials"
3,528,724,2150005314,0.0554,"Mineral fuels, lubricants and related materials"
3,528,752,1624903200,0.004,"Mineral fuels, lubricants and related materials"
3,528,826,9935634817,0.0001,"Mineral fuels, lubricants and related materials"
3,616,40,6916743,0.957,"Mineral fuels, lubricants and related materials"
3,616,56,86502672,0.5738,"Mineral fuels, lubricants and related materials"
3,616,100,4644526,0.9709,"Mineral fuels, lubricants and related materials"
3,616,191,643537,0.9959,"Mineral fuels, lubricants and related materials"
3,616,203,392332573,0.0728,"Mineral fuels, lubricants and related materials"
3,616,208,10844638,0.9333,"Mineral fuels, lubricants and related materials"
3,616,233,1955146,0.9877,"Mineral fuels, lubricants and related materials"
3,616,246,41719808,0.7661,"Mineral fuels, lubricants and related materials"
3,616,251,48542497,0.7333,"Mineral fuels, lubricants and related materials"
3,616,276,1572904335,0.0,"Mineral fuels, lubricants and related materials"
3,616,300,15436124,0.9064,"Mineral fuels, lubricants and related materials"
3,616,348,47111431,0.7401,"Mineral fuels, lubricants and related materials"
3,616,372,7529,1.0,"Mineral fuels, lubricants and related materials"
3,616,381,31195173,0.8196,"Mineral fuels, lubricants and related materials"
3,616,428,42789302,0.7609,"Mineral fuels, lubricants and related materials"
3,616,440,664244797,0.01,"Mineral fuels, lubricants and related materials"
3,616,442,573859,0.9964,"Mineral fuels, lubricants and related materials"
3,616,470,1788000,0.9508,"Mineral fuels, lubricants and related materials"
3,616,528,78640273,0.6039,"Mineral fuels, lubricants and related materials"
3,616,620,108398,0.9666,"Mineral fuels, lubricants and related materials"
3,616,642,2650991,0.003,"Mineral fuels, lubricants and related materials"
3,616,703,183752837,0.0273,"Mineral fuels, lubricants and related materials"
3,616,705,5793985,0.7097,"Mineral fuels, lubricants and related materials"
3,616,724,8756552,0.8653,"Mineral fuels, lubricants and related materials"
3,616,752,171827723,0.4839,"Mineral fuels, lubricants and related materials"
3,616,826,62980309,0.812,"Mineral fuels, lubricants and related materials"
3,620,40,1028656,0.9807,"Mineral fuels, lubricants and related materials"
3,620,56,76179959,0.226,"Mineral fuels, lubricants and related materials"
3,620,100,75204,0.9986,"Mineral fuels, lubricants and related materials"
3,620,203,146906,0.9972,"Mineral fuels, lubricants and related materials"
3,620,208,15517,0.9997,"Mineral fuels, lubricants and related materials"
3,620,233,3121681,0.9425,"Mineral fuels, lubricants and related materials"
3,620,246,205351,0.9961,"Mineral fuels, lubricants and related materials"
3,620,251,22094643,0.6555,"Mineral fuels, lubricants and related materials"
3,620,276,17956868,0.7098,"Mineral fuels, lubricants and related materials"
3,620,300,24391520,0.6271,"Mineral fuels, lubricants and related materials"
3,620,348,1291970,0.9758,"Mineral fuels, lubricants and related materials"
3,620,372,476483,0.991,"Mineral fuels, lubricants and related materials"
3,620,381,15492619,0.7442,"Mineral fuels, lubricants and related materials"
3,620,428,1348939,0.9747,"Mineral fuels, lubricants and related materials"
3,620,440,973408,0.9817,"Mineral fuels, lubricants and related materials"
3,620,442,19234,0.9996,"Mineral fuels, lubricants and related materials"
3,620,528,109696611,0.1141,"Mineral fuels, lubricants and related materials"
3,620,616,1791321,0.9666,"Mineral fuels, lubricants and related materials"
3,620,642,79103,1.0,"Mineral fuels, lubricants and related materials"
3,620,705,64590,0.9988,"Mineral fuels, lubricants and related materials"
3,620,724,1331025989,0.0,"Mineral fuels, lubricants and related materials"
3,620,752,9267490,0.9999,"Mineral fuels, lubricants and related materials"
3,620,826,72430732,0.3519,"Mineral fuels, lubricants and related materials"
3,642,40,23700819,0.5927,"Mineral fuels, lubricants and related materials"
3,642,56,34685590,0.4634,"Mineral fuels, lubricants and related materials"
3,642,100,129031926,0.0506,"Mineral fuels, lubricants and related materials"
3,642,191,87813,0.9981,"Mineral fuels, lubricants and related materials"
3,642,196,10029321,0.1852,"Mineral fuels, lubricants and related materials"
3,642,203,12147567,0.7659,"Mineral fuels, lubricants and related materials"
3,642,208,805336,0.9826,"Mineral fuels, lubricants and related materials"
3,642,233,1011571,0.9781,"Mineral fuels, lubricants and related materials"
3,642,246,39198,0.9991,"Mineral fuels, lubricants and related materials"
3,642,251,13636833,0.7411,"Mineral fuels, lubricants and related materials"
3,642,276,75521072,0.1818,"Mineral fuels, lubricants and related materials"
3,642,300,24809034,0.5782,"Mineral fuels, lubricants and related materials"
3,642,348,446121872,0.0,"Mineral fuels, lubricants and related materials"
3,642,372,5605,0.9999,"Mineral fuels, lubricants and related materials"
3,642,381,90745806,0.1272,"Mineral fuels, lubricants and related materials"
3,642,428,2783398,0.9409,"Mineral fuels, lubricants and related materials"
3,642,440,2235632,0.9523,"Mineral fuels, lubricants and related materials"
3,642,442,4027,0.9999,"Mineral fuels, lubricants and related materials"
3,642,528,9609240,0.8099,"Mineral fuels, lubricants and related materials"
3,642,616,238816853,0.003,"Mineral fuels, lubricants and related materials"
3,642,620,21,1.0,"Mineral fuels, lubricants and related materials"
3,642,703,29412461,0.7771,"Mineral fuels, lubricants and related materials"
3,642,705,2456774,0.7451,"Mineral fuels, lubricants and related materials"
3,642,724,8135607,0.9388,"Mineral fuels, lubricants and related materials"
3,642,752,1399445,1.0,"Mineral fuels, lubricants and related materials"
3,642,826,4466481,0.9919,"Mineral fuels, lubricants and related materials"
3,703,40,292399905,0.094,"Mineral fuels, lubricants and related materials"
3,703,56,7039968,0.947,"Mineral fuels, lubricants and related materials"
3,703,100,35843647,0.7569,"Mineral fuels, lubricants and related materials"
3,703,191,744085,0.9943,"Mineral fuels, lubricants and related materials"
3,703,203,1060372676,0.0001,"Mineral fuels, lubricants and related materials"
3,703,208,3173,1.0,"Mineral fuels, lubricants and related materials"
3,703,233,140212,0.9989,"Mineral fuels, lubricants and related materials"
3,703,246,29701,0.9998,"Mineral fuels, lubricants and related materials"
3,703,251,10118232,0.9247,"Mineral fuels, lubricants and related materials"
3,703,276,123172057,0.3792,"Mineral fuels, lubricants and related materials"
3,703,300,1696079,0.987,"Mineral fuels, lubricants and related materials"
